millis,Back Left, Back Right, Front Left, Front Right
2939, -11.23, 0.55, 0.35, 0.08
2946, -10.55, 0.55, 0.46, -0.10
2951, -10.55, 0.56, 0.46, -0.10
2957, -7.67, 0.56, 0.48, -0.18
2962, -7.67, 0.44, 0.48, -0.18
2968, -9.73, 0.44, 0.48, -0.23
2973, -9.73, 0.45, 0.48, -0.23
2981, -11.37, 0.45, 0.30, -0.27
2988, -13.29, 0.37, 0.30, -0.31
2993, -13.29, 0.37, 0.19, -0.31
2999, -16.03, 0.16, 0.19, -0.26
3004, -16.03, 0.16, 0.25, -0.26
3009, -15.07, 0.03, 0.25, -0.26
3015, -15.07, 0.03, 0.33, -0.19
3020, -10.68, 0.16, 0.33, -0.19
3025, -10.68, 0.16, 0.23, -0.04
3032, -8.36, 0.31, 0.23, -0.04
3037, -8.36, 0.31, 0.23, 0.03
3042, -8.36, 0.50, 0.23, 0.03
3048, -8.90, 0.50, 0.42, -0.04
3053, -8.90, 0.48, 0.42, -0.04
3059, -9.73, 0.48, 0.46, -0.12
3064, -9.73, 0.34, 0.46, -0.12
3074, -14.79, 0.34, 0.42, -0.26
3080, -20.14, 0.19, 0.33, -0.26
3085, -20.14, 0.19, 0.33, -0.26
3091, -24.93, 0.07, 0.35, -0.19
3096, -24.93, 0.07, 0.35, -0.19
3102, -28.08, -0.16, 0.29, -0.04
3107, -28.08, -0.16, 0.29, -0.04
3113, -24.79, -0.37, 0.33, 0.07
3119, -24.79, -0.37, 0.33, 0.07
3125, -20.55, -0.53, 0.34, 0.11
3130, -20.55, -0.53, 0.34, 0.11
3136, -23.56, -0.55, 0.19, 0.19
3141, -23.56, -0.55, 0.19, 0.19
3147, -24.52, -0.57, 0.30, 0.20
3152, -24.52, -0.57, 0.30, 0.20
3162, -24.79, -0.60, 0.38, 0.35
3167, -24.79, -0.60, 0.38, 0.35
3173, -24.79, -0.44, 0.30, 0.38
3178, -28.49, -0.44, 0.30, 0.38
3184, -28.49, -0.40, 0.35, 0.27
3189, -31.64, -0.40, 0.35, 0.27
3195, -31.64, -0.26, 0.49, 0.37
3201, -30.96, -0.26, 0.49, 0.37
3207, -30.96, -0.12, 0.52, 0.45
3212, -31.64, -0.12, 0.52, 0.45
3218, -31.64, -0.05, 0.29, 0.37
3223, -34.66, -0.05, 0.29, 0.37
3229, -34.66, -0.05, 0.12, 0.27
3234, -37.26, -0.05, 0.12, 0.27
3240, -37.26, -0.07, 0.01, 0.23
3246, -33.29, -0.07, 0.01, 0.23
3254, -33.29, -0.12, -0.16, 0.34
3260, -26.71, -0.12, -0.27, 0.45
3265, -26.71, -0.12, -0.27, 0.45
3271, -22.74, -0.12, -0.26, 0.48
3276, -22.74, -0.04, -0.26, 0.48
3282, -21.78, -0.04, -0.25, 0.37
3288, -21.78, 0.04, -0.25, 0.37
3293, -20.68, 0.04, -0.40, 0.37
3299, -20.68, 0.07, -0.40, 0.40
3304, -19.59, 0.07, -0.53, 0.40
3310, -19.59, 0.11, -0.53, 0.42
3315, -21.64, 0.11, -0.72, 0.42
3320, -21.64, 0.14, -0.72, 0.56
3326, -25.89, 0.14, -0.79, 0.56
3332, -25.89, 0.23, -0.79, 0.64
3341, -23.97, 0.23, -0.75, 0.70
3346, -23.97, 0.26, -0.75, 0.70
3352, -21.64, 0.26, -0.75, 0.74
3357, -21.64, 0.25, -0.75, 0.74
3363, -21.37, 0.25, -0.78, 0.68
3368, -21.37, 0.12, -0.78, 0.68
3375, -21.51, 0.12, -0.93, 0.57
3380, -21.51, -0.07, -0.93, 0.57
3386, -16.99, -0.07, -1.05, 0.56
3391, -16.99, -0.12, -1.05, 0.56
3397, -15.07, -0.12, -1.15, 0.56
3402, -15.07, -0.11, -1.15, 0.56
3408, -14.38, -0.11, -1.11, 0.59
3414, -14.38, -0.07, -1.11, 0.59
3420, -8.08, -0.07, -0.94, 0.72
3428, -2.33, 0.08, -0.78, 0.72
3433, -2.33, 0.08, -0.78, 0.85
3439, -1.64, 0.08, -0.61, 0.85
3444, -1.64, 0.08, -0.61, 0.93
3450, -6.71, 0.03, -0.48, 0.93
3456, -6.71, 0.03, -0.48, 0.83
3462, -8.77, 0.01, -0.34, 0.83
3467, -8.77, 0.01, -0.34, 0.63
3472, -7.67, 0.03, -0.26, 0.63
3478, -7.67, 0.03, -0.26, 0.64
3483, -5.75, 0.14, -0.14, 0.64
3489, -5.75, 0.14, -0.14, 0.70
3495, -4.66, 0.15, 0.05, 0.70
3501, -4.66, 0.15, 0.05, 0.63
3506, -5.34, 0.15, 0.12, 0.63
3511, -5.34, 0.15, 0.12, 0.44
3520, -5.34, 0.23, 0.11, 0.44
3525, -5.34, 0.23, 0.11, 0.38
3530, -3.42, 0.38, 0.23, 0.38
3535, -3.42, 0.38, 0.23, 0.26
3542, -5.89, 0.45, 0.33, 0.26
3547, -5.89, 0.45, 0.33, 0.14
3553, -7.53, 0.40, 0.31, 0.14
3558, -7.53, 0.40, 0.31, 0.18
3563, -6.44, 0.40, 0.29, 0.18
3568, -6.44, 0.35, 0.29, 0.19
3573, -6.58, 0.35, 0.40, 0.19
3579, -6.58, 0.42, 0.40, 0.18
3585, -6.30, 0.42, 0.52, 0.18
3590, -6.30, 0.42, 0.52, 0.19
3595, -1.10, 0.42, 0.52, 0.19
3601, -1.10, 0.53, 0.57, 0.18
3606, 3.42, 0.53, 0.57, 0.18
3620, 1.64, 0.60, 0.59, 0.15
3625, 1.64, 0.55, 0.59, 0.11
3632, -1.37, 0.55, 0.48, 0.11
3637, -1.37, 0.45, 0.48, 0.00
3642, -4.93, 0.45, 0.38, 0.00
3647, -4.93, 0.42, 0.38, -0.01
3653, -2.05, 0.42, 0.29, -0.01
3658, -2.05, 0.49, 0.29, 0.11
3663, -4.79, 0.49, 0.29, 0.11
3670, -4.79, 0.60, 0.29, 0.11
3675, -7.81, 0.60, 0.25, 0.11
3680, -7.81, 0.65, 0.25, 0.11
3686, -4.38, 0.65, 0.12, 0.04
3692, -4.38, 0.52, 0.12, -0.03
3697, -0.82, 0.52, 0.00, -0.03
3702, -0.82, 0.52, 0.00, -0.03
3712, 1.51, 0.55, -0.14, -0.04
3717, 1.51, 0.68, -0.14, -0.01
3722, 4.66, 0.68, -0.05, -0.01
3727, 4.66, 0.71, -0.05, -0.04
3733, 3.42, 0.71, 0.07, -0.04
3738, 3.42, 0.53, 0.07, 0.04
3743, 2.19, 0.53, -0.10, 0.04
3748, 2.19, 0.53, -0.10, 0.19
3755, 3.01, 0.56, -0.22, 0.19
3760, 3.01, 0.56, -0.22, 0.30
3766, 3.97, 0.61, -0.37, 0.30
3771, 3.97, 0.61, -0.37, 0.44
3777, 6.30, 0.65, -0.33, 0.44
3782, 6.30, 0.65, -0.33, 0.44
3788, 8.63, 0.64, -0.23, 0.59
3793, 8.63, 0.64, -0.23, 0.59
3800, 9.04, 0.68, -0.35, 0.67
3808, 9.04, 0.60, -0.35, 0.76
3813, 9.73, 0.60, -0.30, 0.76
3818, 9.73, 0.60, -0.30, 0.87
3824, 11.51, 0.53, -0.23, 0.87
3829, 11.51, 0.53, -0.23, 0.93
3835, 15.89, 0.52, -0.15, 0.93
3841, 15.89, 0.52, -0.15, 0.87
3847, 21.23, 0.49, -0.16, 0.87
3852, 21.23, 0.49, -0.16, 0.80
3858, 22.05, 0.45, -0.25, 0.80
3863, 22.05, 0.45, -0.25, 0.82
3869, 26.03, 0.40, -0.33, 0.82
3874, 26.03, 0.40, -0.33, 0.90
3880, 32.74, 0.23, -0.33, 0.90
3886, 32.74, 0.23, -0.33, 0.95
3892, 33.56, 0.08, -0.23, 0.95
3900, 32.19, 0.08, -0.14, 0.95
3905, 32.19, 0.03, -0.14, 0.95
3911, 32.60, 0.03, -0.07, 0.94
3916, 32.60, -0.07, -0.07, 0.94
3921, 31.23, -0.07, -0.07, 1.04
3927, 31.23, -0.12, -0.16, 1.04
3934, 33.01, -0.12, -0.25, 1.11
3939, 33.01, -0.14, -0.25, 1.11
3945, 33.42, -0.14, -0.26, 0.98
3950, 33.42, -0.01, -0.26, 0.98
3956, 33.70, -0.01, -0.16, 0.82
3961, 33.70, -0.01, -0.16, 0.82
3968, 31.64, -0.01, -0.01, 0.74
3973, 31.64, -0.01, -0.01, 0.74
3979, 29.73, -0.01, -0.03, 0.70
3984, 29.73, 0.14, -0.03, 0.70
3992, 29.18, 0.14, -0.08, 0.55
3997, 29.18, 0.22, -0.08, 0.55
4003, 26.58, 0.22, -0.08, 0.55
4008, 26.58, 0.25, -0.08, 0.55
4015, 23.42, 0.25, -0.19, 0.45
4020, 23.42, 0.30, -0.19, 0.45
4026, 18.08, 0.30, -0.30, 0.27
4031, 18.08, 0.30, -0.30, 0.27
4037, 13.29, 0.30, -0.41, 0.11
4042, 13.29, 0.33, -0.41, 0.11
4048, 13.56, 0.33, -0.35, 0.19
4054, 13.56, 0.27, -0.35, 0.19
4060, 17.95, 0.27, -0.35, 0.27
4065, 17.95, 0.37, -0.35, 0.27
4071, 18.08, 0.37, -0.30, 0.27
4076, 18.08, 0.44, -0.30, 0.27
4085, 12.19, 0.44, -0.20, 0.38
4091, 7.12, 0.50, -0.23, 0.45
4097, 7.12, 0.50, -0.23, 0.45
4102, 7.12, 0.56, -0.31, 0.48
4107, 3.29, 0.56, -0.31, 0.48
4112, 3.29, 0.68, -0.31, 0.53
4118, 0.82, 0.68, -0.42, 0.53
4123, 0.82, 0.89, -0.42, 0.57
4128, -0.27, 0.89, -0.30, 0.57
4133, -0.27, 0.91, -0.30, 0.57
4140, 0.14, 0.91, -0.20, 0.50
4145, 0.14, 0.94, -0.20, 0.50
4150, 0.14, 0.94, -0.08, 0.48
4155, 0.14, 0.94, -0.08, 0.48
4161, 0.14, 0.95, -0.01, 0.57
4166, 0.14, 0.95, -0.01, 0.57
4175, 2.05, 0.94, -0.07, 0.49
4180, 2.05, 0.79, -0.14, 0.46
4186, 5.07, 0.79, -0.14, 0.46
4191, 5.07, 0.61, -0.14, 0.46
4197, 0.68, 0.61, -0.08, 0.53
4202, 0.68, 0.56, -0.08, 0.53
4207, 1.51, 0.56, -0.07, 0.61
4212, 1.51, 0.56, -0.07, 0.61
4218, 4.38, 0.46, 0.08, 0.75
4224, 4.38, 0.46, 0.08, 0.75
4230, 4.66, 0.38, 0.19, 0.87
4235, 4.66, 0.38, 0.19, 0.87
4241, 3.84, 0.40, 0.25, 0.87
4246, 3.84, 0.40, 0.25, 0.87
4252, 0.55, 0.37, 0.35, 0.83
4257, 0.55, 0.37, 0.35, 0.83
4263, -4.25, 0.53, 0.37, 0.87
4273, -8.08, 0.64, 0.26, 0.83
4278, -8.08, 0.64, 0.26, 0.83
4284, -8.22, 0.64, 0.01, 0.68
4289, -8.22, 0.64, 0.01, 0.68
4294, -8.22, 0.64, -0.14, 0.61
4300, -8.22, 0.71, -0.14, 0.61
4305, -5.89, 0.71, -0.19, 0.72
4312, -5.89, 0.78, -0.19, 0.72
4317, -1.64, 0.78, -0.01, 0.83
4323, -1.64, 0.74, -0.01, 0.83
4329, 1.64, 0.74, 0.00, 0.71
4333, 1.64, 0.64, 0.00, 0.71
4339, -1.10, 0.64, -0.10, 0.74
4344, -1.10, 0.55, -0.10, 0.74
4349, -0.55, 0.55, -0.19, 0.74
4355, -0.55, 0.52, -0.19, 0.89
4364, -2.05, 0.52, -0.30, 1.04
4369, -2.05, 0.56, -0.30, 1.04
4375, -5.07, 0.56, -0.35, 1.00
4380, -5.07, 0.59, -0.35, 1.00
4386, -9.73, 0.59, -0.37, 0.80
4391, -9.73, 0.63, -0.37, 0.80
4398, -5.89, 0.63, -0.45, 0.76
4403, -5.89, 0.79, -0.45, 0.76
4409, -3.84, 0.79, -0.42, 0.75
4414, -3.84, 0.93, -0.42, 0.75
4420, -6.99, 0.93, -0.52, 0.63
4425, -6.99, 1.08, -0.52, 0.63
4431, -6.30, 1.08, -0.61, 0.59
4436, -6.30, 1.08, -0.61, 0.59
4442, -6.44, 1.08, -0.52, 0.82
4448, -6.44, 1.05, -0.52, 0.82
4456, -6.85, 1.05, -0.53, 1.02
4461, -6.85, 0.98, -0.50, 1.02
4467, -4.66, 0.98, -0.50, 1.02
4472, -4.66, 0.90, -0.38, 1.02
4477, -6.30, 0.90, -0.38, 0.94
4483, -6.30, 0.85, -0.38, 0.94
4489, -7.40, 0.85, -0.27, 0.89
4494, -7.40, 0.87, -0.27, 0.89
4500, -5.89, 0.87, -0.23, 0.83
4505, -5.89, 0.75, -0.23, 0.83
4511, -9.32, 0.75, -0.23, 0.76
4516, -9.32, 0.68, -0.23, 0.76
4523, -16.03, 0.68, -0.34, 0.52
4537, -18.63, 0.74, -0.41, 0.45
4545, -17.26, 0.75, -0.37, 0.44
4550, -17.26, 0.68, -0.37, 0.44
4559, -21.23, 0.68, -0.30, 0.29
4566, -23.15, 0.57, -0.25, 0.29
4571, -23.15, 0.57, -0.25, 0.12
4577, -25.48, 0.44, -0.26, 0.12
4582, -25.48, 0.44, -0.26, 0.25
4588, -23.84, 0.34, -0.33, 0.25
4593, -23.84, 0.34, -0.33, 0.37
4599, -26.03, 0.30, -0.35, 0.37
4604, -26.03, 0.30, -0.35, 0.30
4611, -26.03, 0.30, -0.35, 0.30
4616, -26.03, 0.30, -0.35, 0.12
4622, -26.85, 0.30, -0.30, 0.12
4627, -26.85, 0.30, -0.30, 0.05
4633, -25.48, 0.29, -0.22, 0.05
4638, -25.48, 0.29, -0.22, 0.04
4647, -22.74, 0.30, -0.27, -0.04
4653, -22.74, 0.30, -0.40, -0.04
4659, -20.96, 0.37, -0.40, -0.12
4664, -20.96, 0.37, -0.42, -0.12
4670, -24.38, 0.40, -0.42, -0.16
4675, -24.38, 0.40, -0.44, -0.16
4681, -19.59, 0.38, -0.44, -0.03
4686, -19.59, 0.38, -0.49, -0.03
4692, -14.66, 0.45, -0.49, 0.14
4698, -14.66, 0.45, -0.41, 0.14
4704, -11.51, 0.49, -0.41, 0.30
4709, -11.51, 0.49, -0.23, 0.30
4715, -7.81, 0.64, -0.23, 0.31
4720, -7.81, 0.64, -0.27, 0.31
4726, -4.25, 0.74, -0.27, 0.42
4731, -4.25, 0.74, -0.34, 0.42
4740, -4.66, 0.60, -0.34, 0.50
4745, -2.88, 0.60, -0.37, 0.50
4751, -2.88, 0.59, -0.37, 0.49
4756, -0.14, 0.59, -0.34, 0.49
4761, -0.14, 0.72, -0.34, 0.53
4767, 3.29, 0.72, -0.29, 0.53
4772, 3.29, 0.83, -0.29, 0.50
4777, 7.40, 0.83, -0.14, 0.50
4783, 7.40, 0.93, -0.14, 0.40
4788, 7.40, 0.93, -0.07, 0.40
4794, 8.63, 0.91, -0.07, 0.46
4799, 8.63, 0.91, -0.08, 0.46
4804, 11.23, 0.91, -0.08, 0.46
4809, 11.23, 0.85, -0.08, 0.57
4814, 13.15, 0.85, -0.10, 0.57
4820, 13.15, 0.74, -0.10, 0.67
4830, 15.48, 0.67, -0.14, 0.74
4835, 14.25, 0.67, -0.23, 0.74
4840, 14.25, 0.63, -0.23, 0.83
4846, 10.14, 0.63, -0.29, 0.83
4851, 10.14, 0.63, -0.29, 0.74
4857, 8.77, 0.72, -0.25, 0.74
4862, 8.77, 0.72, -0.25, 0.74
4868, 8.77, 0.83, -0.08, 0.74
4873, 8.77, 0.83, -0.08, 0.78
4878, 8.77, 0.93, 0.07, 0.78
4883, 5.07, 0.93, 0.07, 0.78
4888, 5.07, 0.91, 0.07, 0.71
4893, 1.37, 0.91, 0.16, 0.71
4899, 1.37, 0.79, 0.16, 0.63
4904, -1.51, 0.79, 0.10, 0.63
4910, -1.51, 0.79, 0.10, 0.53
4919, 0.82, 0.65, 0.04, 0.49
4924, 3.01, 0.57, 0.01, 0.49
4929, 3.01, 0.57, 0.01, 0.49
4934, 3.01, 0.57, 0.07, 0.44
4939, 1.37, 0.57, 0.07, 0.44
4944, 1.37, 0.57, 0.07, 0.41
4950, -1.64, 0.60, 0.10, 0.41
4955, -1.64, 0.60, 0.10, 0.46
4961, 0.68, 0.57, -0.04, 0.46
4966, 0.68, 0.57, -0.04, 0.38
4971, 3.15, 0.56, -0.20, 0.38
4976, 3.15, 0.56, -0.20, 0.33
4982, 4.93, 0.46, -0.37, 0.33
4987, 4.93, 0.46, -0.37, 0.19
4994, 7.26, 0.31, -0.40, 0.19
4999, 7.26, 0.31, -0.40, 0.07
5004, 5.34, 0.27, -0.33, 0.07
5012, 5.34, 0.27, -0.33, 0.05
5018, -0.14, 0.33, -0.37, 0.05
5023, -0.14, 0.33, -0.40, -0.01
5028, -2.47, 0.27, -0.40, -0.01
5035, -2.47, 0.27, -0.27, -0.07
5040, -3.84, 0.31, -0.27, -0.07
5046, -3.84, 0.31, -0.03, -0.14
5051, -2.60, 0.30, -0.03, -0.14
5056, -2.60, 0.30, -0.03, -0.11
5062, -0.68, 0.19, 0.08, -0.11
5067, -0.68, 0.19, 0.08, -0.19
5073, 0.55, 0.11, 0.08, -0.19
5079, 0.55, 0.11, 0.08, -0.19
5084, 0.41, 0.07, 0.05, -0.19
5089, 0.41, 0.07, 0.05, -0.18
5094, 0.00, 0.07, 0.15, -0.18
5103, 0.00, 0.07, 0.25, -0.16
5108, 1.92, 0.04, 0.25, -0.16
5113, 1.92, 0.04, 0.25, -0.20
5118, -0.82, 0.05, 0.19, -0.20
5124, -0.82, 0.05, 0.19, -0.20
5129, -3.01, 0.05, 0.30, -0.20
5135, -3.01, 0.10, 0.30, -0.12
5140, 0.41, 0.10, 0.37, -0.12
5145, 0.41, 0.04, 0.37, -0.01
5151, 0.41, 0.04, 0.26, -0.01
5156, 0.41, 0.04, 0.26, -0.01
5161, -2.05, 0.04, 0.19, 0.03
5167, -2.05, 0.05, 0.19, 0.03
5173, -2.05, 0.05, 0.10, 0.14
5178, -2.05, 0.03, 0.10, 0.14
5183, -4.79, 0.03, -0.01, 0.30
5191, -4.79, 0.08, -0.01, 0.37
5197, -9.59, 0.08, -0.22, 0.37
5202, -9.59, 0.12, -0.22, 0.33
5208, -12.19, 0.12, -0.40, 0.33
5213, -12.19, 0.20, -0.40, 0.33
5219, -12.19, 0.20, -0.41, 0.22
5224, -12.19, 0.22, -0.41, 0.22
5230, -10.00, 0.22, -0.42, 0.15
5235, -10.00, 0.22, -0.42, 0.15
5241, -7.95, 0.22, -0.53, 0.11
5246, -7.95, 0.14, -0.53, 0.11
5253, -7.81, 0.14, -0.55, 0.19
5258, -7.81, 0.07, -0.55, 0.19
5264, -7.81, 0.07, -0.72, 0.26
5269, -7.81, 0.14, -0.72, 0.26
5275, -5.48, 0.14, -0.87, 0.33
5283, -5.48, 0.12, -0.97, 0.27
5288, -1.23, 0.12, -0.97, 0.27
5295, -1.23, 0.16, -0.95, 0.31
5300, 1.78, 0.16, -0.95, 0.31
5306, 1.78, 0.10, -0.91, 0.44
5311, -0.96, 0.10, -0.91, 0.44
5316, -0.96, 0.07, -0.75, 0.60
5321, -0.82, 0.07, -0.75, 0.60
5326, -0.82, 0.07, -0.75, 0.60
5332, 0.55, 0.12, -0.67, 0.79
5338, 0.55, 0.12, -0.67, 0.79
5344, 1.78, 0.10, -0.61, 0.72
5349, 1.78, 0.10, -0.61, 0.72
5355, 7.12, 0.04, -0.50, 0.53
5360, 7.12, 0.04, -0.50, 0.53
5366, 13.01, 0.04, -0.31, 0.41
5371, 13.01, 0.04, -0.31, 0.41
5381, 10.82, 0.15, -0.16, 0.49
5387, 9.18, 0.27, -0.07, 0.53
5392, 9.18, 0.27, -0.07, 0.53
5398, 9.59, 0.22, 0.11, 0.63
5403, 9.59, 0.22, 0.11, 0.63
5408, 10.82, 0.22, 0.16, 0.76
5413, 10.82, 0.18, 0.16, 0.76
5419, 10.82, 0.18, 0.23, 0.89
5425, 11.92, 0.12, 0.23, 0.89
5430, 11.92, 0.12, 0.31, 0.91
5435, 10.96, 0.11, 0.31, 0.91
5441, 10.96, 0.11, 0.27, 0.91
5446, 9.18, 0.10, 0.27, 0.91
5451, 9.18, 0.10, 0.12, 0.91
5456, 6.71, 0.16, 0.12, 0.80
5462, 6.71, 0.16, 0.12, 0.80
5470, 5.34, 0.23, 0.14, 0.72
5475, 5.34, 0.23, 0.26, 0.63
5481, 6.30, 0.15, 0.26, 0.63
5486, 6.30, 0.15, 0.27, 0.53
5491, 3.97, 0.12, 0.27, 0.53
5496, 3.97, 0.12, 0.20, 0.53
5502, 2.33, 0.10, 0.20, 0.46
5508, 2.33, 0.10, 0.18, 0.46
5513, 5.07, 0.10, 0.18, 0.41
5518, 5.07, 0.10, 0.08, 0.41
5523, 2.88, 0.10, 0.08, 0.33
5528, 2.88, 0.05, 0.08, 0.33
5534, 0.68, 0.05, 0.08, 0.23
5539, 0.68, -0.14, 0.08, 0.23
5544, -1.64, -0.14, 0.03, 0.15
5550, -1.64, -0.27, 0.03, 0.15
5556, -3.70, -0.27, -0.05, 0.08
5565, -3.70, -0.25, -0.15, 0.08
5570, -7.26, -0.25, -0.15, 0.11
5575, -7.26, -0.25, -0.12, 0.11
5581, -9.18, -0.25, -0.12, 0.07
5586, -9.18, -0.27, -0.01, 0.07
5593, -9.59, -0.27, -0.01, 0.11
5598, -9.59, -0.33, -0.03, 0.11
5603, -6.85, -0.33, -0.03, 0.00
5609, -6.85, -0.35, 0.04, 0.00
5614, -3.56, -0.35, 0.04, -0.04
5619, -3.56, -0.30, 0.12, -0.04
5625, 0.55, -0.30, 0.12, 0.01
5630, 0.55, -0.25, 0.01, 0.01
5636, 2.33, -0.25, 0.01, 0.11
5641, 2.33, -0.33, 0.01, 0.11
5647, 4.25, -0.33, -0.11, 0.22
5655, 4.25, -0.27, -0.15, 0.22
5660, 4.52, -0.27, -0.15, 0.37
5665, 4.52, -0.27, -0.16, 0.37
5671, 4.66, -0.27, -0.16, 0.64
5677, 4.66, -0.23, -0.29, 0.64
5682, 1.51, -0.23, -0.29, 0.85
5688, 1.51, -0.19, -0.30, 0.85
5693, 0.27, -0.19, -0.30, 0.93
5698, 0.27, -0.19, -0.30, 0.93
5704, -1.23, -0.08, -0.30, 1.04
5709, -1.23, -0.08, -0.37, 1.04
5715, -4.38, -0.04, -0.37, 1.00
5721, -4.38, -0.04, -0.40, 1.00
5727, -4.93, 0.07, -0.40, 0.98
5732, -4.93, 0.07, -0.44, 0.98
5738, -4.52, 0.16, -0.44, 1.11
5745, -4.52, 0.26, -0.42, 1.11
5751, -6.99, 0.26, -0.42, 1.17
5756, -6.99, 0.26, -0.31, 1.17
5763, -9.73, 0.44, -0.31, 1.17
5769, -11.78, 0.57, -0.31, 1.17
5774, -11.78, 0.57, -0.31, 1.11
5780, -12.19, 0.67, -0.29, 1.11
5785, -12.19, 0.67, -0.29, 1.08
5790, -6.58, 0.67, -0.34, 1.08
5795, -6.58, 0.57, -0.34, 1.00
5801, -5.07, 0.57, -0.35, 1.00
5807, -5.07, 0.48, -0.35, 1.04
5813, -4.93, 0.48, -0.33, 1.04
5818, -4.93, 0.46, -0.33, 1.12
5823, -4.93, 0.46, -0.35, 1.12
5829, -5.62, 0.37, -0.35, 1.12
5837, -7.95, 0.37, -0.29, 1.12
5842, -7.95, 0.37, -0.29, 1.05
5849, -8.08, 0.37, -0.18, 1.05
5854, -8.08, 0.59, -0.18, 1.05
5859, -8.49, 0.59, -0.10, 1.05
5865, -8.49, 0.71, -0.10, 0.94
5870, -9.18, 0.71, -0.10, 0.94
5875, -9.18, 0.82, -0.10, 0.90
5880, -9.18, 0.82, -0.04, 0.90
5886, -7.12, 0.93, -0.04, 0.75
5892, -7.12, 0.93, -0.03, 0.75
5898, -4.25, 0.98, -0.03, 0.71
5903, -3.56, 0.98, -0.10, 0.71
5908, -3.56, 0.89, -0.10, 0.59
5913, -3.56, 0.89, -0.16, 0.59
5919, -3.84, 0.86, -0.16, 0.50
5927, -3.56, 0.86, -0.27, 0.50
5933, -3.56, 0.85, -0.27, 0.60
5939, -3.84, 0.85, -0.38, 0.60
5944, -3.84, 0.90, -0.38, 0.67
5949, -2.60, 0.90, -0.50, 0.67
5955, -2.60, 1.02, -0.50, 0.67
5960, -1.92, 1.02, -0.60, 0.67
5965, -1.92, 1.02, -0.60, 0.68
5970, -1.92, 1.01, -0.56, 0.68
5976, 1.64, 1.01, -0.56, 0.71
5982, 1.64, 0.85, -0.50, 0.71
5987, 3.70, 0.85, -0.50, 0.65
5992, 3.70, 0.86, -0.42, 0.65
5997, -1.51, 0.86, -0.42, 0.59
