millis,Back Left, Back Right, Front Left, Front Right
3908, -1.64, -0.42, -0.10, 0.87
3913, -1.64, -0.42, 0.08, 0.87
3919, -1.23, -0.40, 0.08, 0.97
3924, -1.23, -0.40, 0.12, 0.97
3931, -4.66, -0.34, 0.12, 0.95
3936, -4.66, -0.34, 0.03, 0.95
3941, -7.26, -0.38, 0.03, 0.95
3947, -7.26, -0.38, 0.11, 0.95
3955, -5.62, -0.56, 0.11, 0.91
3961, -6.58, -0.56, 0.08, 0.97
3966, -6.58, -0.60, 0.08, 0.97
3972, -10.55, -0.60, 0.10, 0.97
3977, -10.55, -0.52, 0.10, 1.00
3983, -11.92, -0.52, -0.12, 1.00
3988, -11.92, -0.59, -0.12, 0.94
3994, -12.47, -0.59, -0.35, 0.94
3999, -12.47, -0.72, -0.35, 0.97
4005, -15.34, -0.72, -0.41, 0.97
4011, -15.34, -0.72, -0.41, 1.00
4016, -15.34, -0.91, -0.44, 1.00
4022, -18.22, -0.91, -0.44, 0.94
4027, -18.22, -1.00, -0.44, 0.94
4033, -17.95, -1.00, -0.44, 0.93
4042, -16.99, -1.04, -0.52, 0.97
4047, -16.99, -1.06, -0.53, 0.97
4054, -18.90, -1.06, -0.53, 0.98
4059, -18.90, -1.13, -0.38, 0.98
4065, -25.34, -1.13, -0.38, 0.98
4070, -25.34, -1.19, -0.38, 0.98
4076, -27.67, -1.19, -0.38, 1.05
4081, -27.67, -1.16, -0.40, 1.05
4087, -28.36, -1.16, -0.40, 1.06
4092, -28.36, -1.06, -0.44, 1.06
4099, -26.58, -1.06, -0.44, 0.98
4104, -26.58, -0.91, -0.48, 0.98
4110, -22.05, -0.91, -0.48, 0.87
4115, -22.05, -0.91, -0.55, 0.87
4121, -17.81, -0.91, -0.55, 0.75
4129, -13.70, -1.04, -0.71, 0.75
4135, -13.70, -1.04, -0.82, 0.85
4142, -10.68, -1.12, -0.82, 0.85
4147, -10.68, -1.12, -0.93, 0.90
4153, -12.60, -1.26, -0.93, 0.90
4158, -12.60, -1.26, -0.93, 0.89
4164, -11.51, -1.28, -0.87, 0.89
4169, -11.51, -1.28, -0.94, 0.71
4175, -10.68, -1.20, -0.94, 0.71
4180, -10.68, -1.20, -0.94, 0.64
4187, -9.04, -1.24, -0.91, 0.64
4192, -9.04, -1.24, -0.82, 0.61
4198, -5.21, -1.20, -0.82, 0.61
4203, -5.21, -1.20, -0.85, 0.53
4209, -0.68, -1.13, -0.85, 0.53
4216, -0.68, -1.13, -0.91, 0.46
4222, 2.74, -0.95, -0.91, 0.42
4229, 2.74, -0.95, -0.95, 0.42
4234, 0.14, -0.90, -0.95, 0.40
4240, 0.14, -0.90, -1.09, 0.40
4246, -2.88, -0.91, -1.09, 0.45
4251, -2.88, -0.91, -1.24, 0.45
4257, -1.37, -0.97, -1.24, 0.45
4262, -1.37, -0.97, -1.24, 0.45
4269, 3.29, -1.15, -1.24, 0.34
4274, 3.29, -1.15, -1.12, 0.34
4280, 3.84, -1.31, -1.12, 0.18
4285, 3.84, -1.31, -1.12, 0.18
4290, 4.52, -1.23, -1.12, 0.18
4295, 4.52, -1.23, -1.09, 0.15
4301, 3.01, -1.19, -1.09, 0.15
4310, -1.51, -1.19, -1.08, 0.34
4316, -1.51, -1.35, -1.08, 0.52
4321, -4.93, -1.35, -1.09, 0.52
4326, -4.93, -1.42, -1.09, 0.65
4332, -8.77, -1.42, -1.05, 0.65
4337, -8.77, -1.32, -1.05, 0.64
4343, -8.36, -1.32, -1.11, 0.64
4348, -8.36, -1.16, -1.11, 0.64
