millis,Back Left, Back Right, Front Left, Front Right
2733, -17.12, 0.31, -0.48, 0.11
2739, -11.64, 0.34, -0.48, 0.11
2744, -11.64, 0.34, -0.45, -0.03
2750, -6.85, 0.34, -0.45, -0.03
2755, -6.85, 0.34, -0.61, -0.04
2760, -6.16, 0.53, -0.61, -0.04
2766, -6.16, 0.53, -0.75, 0.07
2771, -7.81, 0.68, -0.75, 0.07
2777, -7.81, 0.68, -0.72, 0.07
2783, -11.10, 0.65, -0.72, 0.12
2788, -11.10, 0.65, -0.65, 0.12
2794, -9.73, 0.61, -0.65, 0.12
2802, -9.73, 0.61, -0.67, 0.07
2808, -7.40, 0.64, -0.71, 0.07
2813, -7.40, 0.64, -0.71, 0.03
2820, -7.12, 0.63, -0.71, 0.03
2825, -7.12, 0.63, -0.71, -0.05
2831, -8.63, 0.60, -0.65, -0.05
2836, -8.63, 0.60, -0.65, 0.14
2842, -8.90, 0.63, -0.45, 0.14
2847, -8.90, 0.63, -0.45, 0.30
2852, -7.67, 0.68, -0.12, 0.30
2859, -7.67, 0.68, -0.12, 0.20
2864, -6.85, 0.74, 0.04, 0.20
2869, -6.85, 0.74, 0.04, 0.15
2875, -6.44, 0.70, 0.22, 0.15
2880, -6.44, 0.70, 0.22, 0.08
2885, -5.07, 0.70, 0.22, 0.08
2893, -5.07, 0.68, 0.26, 0.03
2899, -3.84, 0.56, 0.29, 0.03
2905, -5.48, 0.56, 0.29, 0.04
2910, -5.48, 0.44, 0.30, 0.04
2915, -5.48, 0.44, 0.30, 0.11
2920, -9.32, 0.44, 0.50, 0.11
2925, -9.32, 0.41, 0.50, 0.05
2931, -9.86, 0.41, 0.46, 0.05
2936, -9.86, 0.40, 0.46, -0.01
2941, -7.95, 0.40, 0.46, -0.01
2947, -7.95, 0.41, 0.34, -0.01
2952, -7.53, 0.41, 0.34, 0.01
2958, -7.53, 0.45, 0.33, 0.01
2963, -5.62, 0.45, 0.33, 0.15
2968, -5.62, 0.46, 0.49, 0.15
2974, -3.42, 0.46, 0.49, 0.14
2979, -3.42, 0.50, 0.41, 0.14
2988, -1.51, 0.50, 0.35, 0.27
2993, -1.51, 0.61, 0.35, 0.37
2999, -1.51, 0.61, 0.27, 0.37
3004, -1.51, 0.46, 0.27, 0.37
3009, -1.64, 0.46, 0.27, 0.45
3014, -1.64, 0.37, 0.18, 0.45
3019, -3.29, 0.37, 0.18, 0.48
3024, -3.29, 0.37, 0.14, 0.48
3031, -5.62, 0.34, 0.14, 0.49
3036, -5.62, 0.34, 0.15, 0.49
3042, -6.30, 0.41, 0.15, 0.49
3047, -6.30, 0.41, 0.19, 0.49
3052, -5.21, 0.42, 0.19, 0.40
3057, -5.21, 0.42, 0.16, 0.40
3063, -4.11, 0.30, 0.16, 0.29
3068, -4.11, 0.30, 0.25, 0.29
3077, -3.01, 0.16, 0.25, 0.31
3082, -3.01, 0.16, 0.20, 0.31
3088, -4.11, 0.01, 0.20, 0.41
3093, -4.11, 0.01, 0.29, 0.41
3098, -8.36, -0.03, 0.29, 0.53
3103, -8.36, -0.03, 0.35, 0.53
3109, -8.08, -0.05, 0.35, 0.49
3115, -8.08, -0.05, 0.41, 0.49
3121, -3.42, 0.05, 0.41, 0.45
3126, -3.42, 0.05, 0.41, 0.45
3131, -3.42, 0.19, 0.41, 0.35
3136, -3.42, 0.19, 0.56, 0.35
3142, -3.29, 0.30, 0.56, 0.33
3147, -3.29, 0.30, 0.75, 0.33
3153, -3.42, 0.34, 0.75, 0.49
3159, -3.42, 0.34, 0.86, 0.49
3164, -3.01, 0.34, 0.86, 0.53
3172, -3.01, 0.31, 0.79, 0.53
3178, -3.42, 0.25, 0.79, 0.44
3183, -3.42, 0.25, 0.67, 0.44
3188, -6.30, 0.15, 0.67, 0.35
3193, -6.30, 0.15, 0.74, 0.35
3200, -9.73, 0.11, 0.74, 0.30
3205, -9.73, 0.11, 0.86, 0.30
3210, -10.41, 0.11, 0.86, 0.22
3215, -10.41, 0.18, 0.93, 0.22
3221, -7.40, 0.18, 0.93, 0.15
3226, -7.40, 0.27, 0.97, 0.15
3231, -3.42, 0.27, 0.97, 0.04
3237, -3.42, 0.23, 1.11, 0.04
3243, -1.92, 0.23, 1.11, 0.04
3248, -1.92, 0.15, 1.05, -0.18
3253, -1.92, 0.15, 1.05, -0.18
3262, -4.25, 0.14, 0.90, -0.18
3267, -3.84, 0.14, 0.90, 0.00
3272, -3.84, 0.26, 0.86, 0.00
3277, -2.88, 0.26, 0.86, 0.00
3283, -2.88, 0.44, 0.89, 0.00
3289, -3.56, 0.44, 0.89, 0.01
3294, -3.56, 0.42, 0.74, 0.01
3299, -0.55, 0.42, 0.74, 0.01
3305, -0.55, 0.44, 0.52, 0.04
3310, 1.10, 0.44, 0.52, 0.04
3315, 1.10, 0.44, 0.31, 0.14
3320, 1.10, 0.60, 0.31, 0.14
3325, 1.10, 0.60, 0.12, 0.25
3331, 1.10, 0.67, 0.12, 0.25
3337, 4.38, 0.67, -0.08, 0.46
3342, 4.38, 0.67, -0.08, 0.46
3347, 3.15, 0.67, -0.29, 0.70
3355, 1.10, 0.57, -0.29, 0.70
3361, 1.10, 0.57, -0.40, 0.74
3366, -1.10, 0.49, -0.40, 0.74
3372, -1.10, 0.49, -0.31, 0.65
3377, -1.10, 0.46, -0.31, 0.65
3383, -2.88, 0.46, -0.12, 0.68
3388, -2.88, 0.50, -0.12, 0.68
3394, -2.05, 0.50, -0.14, 0.70
3399, -2.05, 0.55, -0.14, 0.70
3405, -2.05, 0.55, -0.23, 0.65
3410, -2.05, 0.44, -0.23, 0.65
3416, -3.84, 0.44, -0.14, 0.80
3422, -3.84, 0.37, -0.14, 0.80
3427, -4.93, 0.37, -0.07, 1.00
3433, -4.93, 0.25, -0.07, 1.00
3439, -7.40, 0.25, -0.15, 1.11
3446, -10.55, 0.27, -0.15, 1.11
3452, -10.55, 0.27, -0.22, 1.26
3458, -9.18, 0.33, -0.22, 1.26
3464, -9.18, 0.33, -0.23, 1.23
3469, -5.89, 0.38, -0.23, 1.23
3474, -5.89, 0.38, -0.38, 1.12
3480, -4.66, 0.26, -0.38, 1.12
3485, -4.66, 0.26, -0.49, 1.12
3490, -6.44, 0.15, -0.49, 1.12
3496, -6.44, 0.15, -0.50, 1.21
3502, -8.63, 0.18, -0.50, 1.21
3507, -8.63, 0.18, -0.35, 1.30
3512, -8.63, 0.18, -0.35, 1.30
3518, -11.23, 0.03, -0.15, 1.35
3523, -11.23, 0.03, -0.15, 1.35
3529, -16.58, -0.19, -0.05, 1.34
3538, -21.37, -0.25, 0.03, 1.20
3544, -21.37, -0.25, 0.03, 1.20
3550, -22.47, -0.20, 0.12, 1.00
3555, -22.47, -0.20, 0.12, 1.00
3561, -24.25, -0.19, 0.20, 0.79
3566, -24.25, -0.19, 0.20, 0.79
3572, -23.84, -0.20, 0.16, 0.67
3577, -23.84, -0.20, 0.16, 0.67
3584, -22.33, -0.22, 0.15, 0.67
3589, -22.33, -0.22, 0.15, 0.63
3595, -21.10, -0.23, 0.00, 0.63
3600, -21.10, -0.23, 0.00, 0.63
3606, -21.64, -0.20, -0.01, 0.63
3611, -21.64, -0.20, -0.01, 0.70
3616, -20.00, -0.20, -0.01, 0.70
3624, -20.00, -0.10, -0.11, 0.61
3632, -17.26, -0.04, -0.08, 0.60
3637, -16.44, -0.04, -0.08, 0.60
3643, -16.44, 0.03, -0.10, 0.63
3648, -18.90, 0.03, -0.10, 0.63
3653, -18.90, 0.12, -0.08, 0.53
3659, -20.55, 0.12, -0.08, 0.53
3664, -20.55, 0.14, 0.04, 0.60
3671, -21.78, 0.14, 0.04, 0.60
3676, -21.78, 0.03, 0.08, 0.78
3681, -21.78, 0.03, 0.08, 0.78
3687, -19.04, 0.03, 0.10, 0.86
3692, -19.04, 0.10, 0.10, 0.86
3698, -12.74, 0.10, 0.15, 0.79
3703, -12.74, 0.12, 0.15, 0.79
3709, -10.41, 0.12, 0.15, 0.76
3718, -13.29, 0.23, 0.15, 0.76
3723, -13.29, 0.29, 0.11, 0.74
3728, -13.70, 0.29, 0.11, 0.74
3734, -13.70, 0.29, 0.12, 0.79
3739, -12.60, 0.29, 0.12, 0.79
3744, -12.60, 0.29, 0.22, 0.83
3750, -7.53, 0.23, 0.22, 0.83
3756, -7.53, 0.23, 0.23, 0.87
3761, -2.74, 0.22, 0.23, 0.87
3767, -2.74, 0.22, 0.27, 0.90
3772, -2.88, 0.33, 0.27, 0.90
3777, -2.88, 0.33, 0.26, 0.90
3782, -2.88, 0.37, 0.26, 0.90
3787, -5.07, 0.37, 0.23, 0.90
3792, -5.07, 0.34, 0.23, 0.89
3799, -2.60, 0.34, 0.37, 0.89
3807, 3.70, 0.27, 0.37, 0.98
3812, 3.70, 0.27, 0.49, 1.09
3818, 5.48, 0.10, 0.49, 1.09
3823, 5.48, 0.10, 0.55, 1.12
3828, -1.23, 0.05, 0.55, 1.12
3833, -1.23, 0.05, 0.42, 1.12
3838, -1.23, 0.12, 0.42, 1.16
3844, -0.14, 0.12, 0.40, 1.16
3849, -0.14, 0.26, 0.40, 1.09
3855, 6.58, 0.26, 0.45, 1.09
3860, 6.58, 0.26, 0.45, 1.06
3865, 8.36, 0.14, 0.44, 1.06
3870, 8.36, 0.14, 0.44, 0.98
3876, 8.08, 0.16, 0.50, 0.98
3881, 8.08, 0.16, 0.50, 0.78
3887, 5.07, 0.31, 0.50, 0.78
3892, 5.07, 0.31, 0.50, 0.65
3900, 0.41, 0.20, 0.55, 0.65
3905, 0.41, 0.20, 0.55, 0.70
3911, 1.78, 0.08, 0.60, 0.70
3916, 1.78, 0.08, 0.60, 0.64
3921, 5.07, 0.10, 0.67, 0.64
3927, 5.07, 0.10, 0.67, 0.56
3933, 7.81, 0.26, 0.65, 0.56
3938, 7.81, 0.26, 0.65, 0.46
3943, 10.96, 0.40, 0.52, 0.46
3948, 10.96, 0.40, 0.52, 0.40
3954, 10.96, 0.46, 0.33, 0.40
3959, 10.96, 0.46, 0.33, 0.45
3964, 9.86, 0.46, 0.33, 0.45
3970, 9.86, 0.45, 0.16, 0.45
3975, 10.55, 0.45, 0.16, 0.59
3980, 10.55, 0.41, 0.07, 0.59
3985, 10.55, 0.41, 0.07, 0.74
3995, 14.93, 0.50, 0.00, 0.86
4001, 16.44, 0.64, 0.00, 0.86
4006, 16.44, 0.64, 0.00, 0.82
4012, 15.34, 0.71, -0.04, 0.82
4018, 15.34, 0.71, -0.04, 0.78
4024, 13.97, 0.74, -0.03, 0.78
4029, 13.97, 0.74, -0.03, 0.76
4034, 13.97, 0.74, -0.07, 0.76
4039, 13.97, 0.76, -0.07, 0.71
4045, 14.66, 0.76, -0.14, 0.71
4050, 14.66, 0.70, -0.14, 0.67
4056, 14.66, 0.70, -0.15, 0.67
4062, 14.66, 0.50, -0.15, 0.61
4067, 11.64, 0.50, -0.16, 0.61
4072, 11.64, 0.41, -0.16, 0.63
4078, 10.27, 0.41, -0.15, 0.63
4086, 10.27, 0.27, -0.15, 0.79
4091, 11.37, 0.27, -0.03, 0.79
4097, 11.37, 0.23, -0.03, 0.95
4103, 12.05, 0.23, -0.03, 0.95
4108, 12.05, 0.44, -0.03, 1.00
4114, 9.73, 0.44, -0.15, 1.00
4119, 9.73, 0.45, -0.15, 1.02
4124, 9.32, 0.45, -0.20, 1.02
4129, 9.32, 0.30, -0.20, 1.09
4135, 7.53, 0.30, -0.15, 1.09
4141, 7.53, 0.20, -0.15, 1.05
4146, 3.84, 0.20, 0.08, 1.05
4151, 3.84, 0.08, 0.08, 1.05
4156, 0.00, 0.08, 0.08, 1.06
4161, 0.00, 0.08, 0.26, 1.06
4166, 0.00, 0.07, 0.26, 1.04
4175, -2.88, 0.07, 0.41, 1.05
4180, -2.33, 0.07, 0.56, 1.05
4186, -2.33, -0.01, 0.56, 1.05
4192, -3.29, -0.01, 0.60, 1.12
4197, -3.29, -0.15, 0.60, 1.11
4203, -6.85, -0.15, 0.46, 1.11
4208, -6.85, -0.15, 0.46, 1.11
4214, -7.40, -0.35, 0.40, 1.04
4219, -7.40, -0.35, 0.40, 1.04
4226, -5.34, -0.45, 0.40, 0.93
4231, -5.34, -0.45, 0.40, 0.93
4237, -2.74, -0.29, 0.48, 0.76
4242, -2.74, -0.29, 0.48, 0.76
4248, -6.30, -0.19, 0.56, 0.72
4253, -6.30, -0.19, 0.56, 0.72
4259, -10.41, -0.08, 0.63, 0.76
4269, -9.45, -0.05, 0.63, 0.94
4274, -9.45, -0.05, 0.70, 0.94
4279, -8.36, 0.14, 0.70, 1.02
4285, -8.36, 0.14, 0.61, 1.02
4290, -9.04, 0.19, 0.61, 0.85
4295, -9.04, 0.19, 0.49, 0.85
4300, -9.04, 0.19, 0.49, 0.70
4306, -5.21, 0.15, 0.40, 0.70
4312, -5.21, 0.15, 0.40, 0.61
4318, -1.92, 0.15, 0.35, 0.61
4323, -1.92, 0.15, 0.35, 0.56
4328, -0.55, 0.22, 0.34, 0.56
4333, -0.55, 0.22, 0.34, 0.56
4339, 4.11, 0.27, 0.31, 0.46
4344, 4.11, 0.27, 0.31, 0.46
4350, 9.86, 0.29, 0.33, 0.50
4356, 9.86, 0.29, 0.33, 0.50
4365, 12.47, 0.34, 0.31, 0.63
4370, 15.34, 0.34, 0.31, 0.71
4375, 15.34, 0.26, 0.22, 0.71
4380, 15.75, 0.26, 0.22, 0.65
4386, 15.75, 0.25, 0.07, 0.65
4391, 13.70, 0.25, 0.07, 0.57
4397, 13.70, 0.37, 0.03, 0.57
4402, 13.70, 0.37, 0.03, 0.52
4408, 14.66, 0.35, 0.18, 0.52
4413, 14.66, 0.35, 0.18, 0.46
4419, 12.47, 0.34, 0.25, 0.46
4424, 12.47, 0.34, 0.25, 0.46
4430, 9.86, 0.35, 0.23, 0.55
4435, 9.86, 0.35, 0.23, 0.55
4442, 7.53, 0.26, 0.35, 0.57
4460, 8.63, 0.14, 0.35, 0.61
4467, 8.63, 0.15, 0.33, 0.61
4476, 8.63, 0.12, 0.29, 0.65
4482, 6.58, 0.12, 0.29, 0.56
4487, 6.58, 0.12, 0.23, 0.56
4492, 6.58, -0.07, 0.23, 0.56
4497, 5.07, -0.07, 0.31, 0.53
4502, 5.07, 0.01, 0.31, 0.53
4508, 7.81, 0.01, 0.45, 0.67
4513, 7.81, 0.11, 0.45, 0.67
4518, 7.53, 0.11, 0.49, 0.70
4524, 7.53, 0.01, 0.49, 0.70
4530, 7.81, 0.01, 0.57, 0.74
4535, 7.81, -0.01, 0.57, 0.74
4540, 10.41, -0.01, 0.59, 0.74
4545, 10.41, 0.03, 0.59, 0.74
4551, 7.53, 0.03, 0.50, 0.75
4556, 7.53, 0.03, 0.50, 0.75
4566, 3.97, 0.05, 0.37, 0.70
4570, 3.97, 0.19, 0.37, 0.70
4576, 3.56, 0.19, 0.27, 0.57
4581, 3.56, 0.35, 0.27, 0.57
4586, 0.96, 0.35, 0.34, 0.52
4591, 0.96, 0.35, 0.34, 0.52
4597, 0.68, 0.37, 0.48, 0.41
4602, 0.68, 0.37, 0.48, 0.41
4609, 3.70, 0.37, 0.55, 0.31
4614, 3.70, 0.37, 0.55, 0.31
4620, 7.67, 0.55, 0.45, 0.34
4625, 7.67, 0.55, 0.45, 0.34
4631, 10.68, 0.63, 0.34, 0.30
4636, 10.68, 0.63, 0.34, 0.30
4642, 8.90, 0.56, 0.35, 0.16
4647, 8.90, 0.56, 0.35, 0.16
4654, 10.27, 0.46, 0.35, 0.26
4662, 11.37, 0.48, 0.35, 0.26
4667, 11.37, 0.48, 0.35, 0.31
4672, 11.37, 0.48, 0.35, 0.31
4678, 15.21, 0.48, 0.31, 0.37
4683, 15.21, 0.48, 0.31, 0.37
4689, 16.85, 0.57, 0.26, 0.44
4695, 14.93, 0.57, 0.26, 0.44
4701, 14.93, 0.72, 0.26, 0.37
4706, 12.47, 0.72, 0.26, 0.37
4712, 12.47, 0.72, 0.11, 0.30
4717, 12.47, 0.72, 0.11, 0.30
4723, 10.55, 0.68, 0.05, 0.44
4728, 10.55, 0.68, 0.05, 0.44
4734, 6.03, 0.72, 0.01, 0.49
4740, 2.33, 0.72, 0.01, 0.49
4746, 2.33, 0.86, -0.07, 0.59
4751, 3.01, 0.86, -0.07, 0.59
4760, 3.01, 0.79, 0.00, 0.49
4765, 4.52, 0.79, 0.08, 0.48
4770, 4.52, 0.79, 0.08, 0.48
4775, 3.29, 0.79, 0.10, 0.48
4781, 3.29, 0.72, 0.10, 0.53
4787, 3.15, 0.72, 0.05, 0.53
4792, 3.15, 0.64, 0.05, 0.55
4797, 2.74, 0.64, 0.05, 0.55
4802, 2.74, 0.68, -0.01, 0.63
4807, 0.41, 0.68, -0.01, 0.63
4813, 0.41, 0.65, -0.04, 0.64
4818, -0.41, 0.65, -0.04, 0.64
4825, -0.41, 0.53, 0.07, 0.59
4830, -1.10, 0.53, 0.07, 0.59
4835, -1.10, 0.53, 0.07, 0.63
4840, -1.10, 0.56, 0.07, 0.63
4846, -1.92, 0.56, -0.11, 0.71
4854, -2.88, 0.65, -0.12, 0.71
4860, -2.88, 0.72, -0.12, 0.75
4866, -2.19, 0.72, -0.12, 0.75
4871, -2.19, 0.70, -0.12, 0.65
4877, -3.84, 0.70, -0.12, 0.65
4882, -3.84, 0.67, -0.12, 0.37
4887, -2.60, 0.67, -0.15, 0.37
4893, -2.60, 0.75, -0.15, 0.29
4898, 1.51, 0.75, -0.15, 0.29
4903, 1.51, 0.75, -0.12, 0.44
4909, 1.51, 0.72, -0.12, 0.44
4914, 1.92, 0.72, -0.04, 0.42
4919, 1.92, 0.64, -0.04, 0.42
4925, 1.51, 0.64, -0.08, 0.29
4930, 1.51, 0.65, -0.08, 0.29
4936, 6.30, 0.65, -0.19, 0.10
4944, 8.77, 0.68, -0.10, 0.10
4950, 8.77, 0.68, -0.10, 0.00
4955, 10.68, 0.63, -0.10, 0.00
4961, 10.68, 0.63, -0.10, 0.16
4967, 9.18, 0.61, -0.22, 0.16
4972, 9.18, 0.61, -0.22, 0.22
4977, 9.59, 0.59, -0.31, 0.22
4982, 9.59, 0.59, -0.31, 0.08
4987, 9.59, 0.59, -0.31, 0.08
4994, 13.01, 0.59, -0.46, 0.05
4999, 13.29, 0.52, -0.46, 0.05
5005, 13.29, 0.52, -0.59, 0.01
5010, 16.03, 0.33, -0.59, 0.01
5015, 16.03, 0.33, -0.57, 0.11
5021, 16.44, 0.10, -0.57, 0.11
5027, 16.44, 0.10, -0.56, 0.15
5036, 16.03, 0.04, -0.44, 0.15
5041, 16.03, 0.04, -0.44, 0.05
5047, 17.26, 0.10, -0.37, 0.05
5052, 17.26, 0.10, -0.37, -0.03
5058, 18.22, 0.12, -0.46, -0.03
5063, 18.22, 0.12, -0.46, -0.01
5069, 21.51, 0.07, -0.44, -0.01
5074, 21.51, 0.07, -0.44, 0.11
5081, 27.67, 0.18, -0.37, 0.11
5086, 27.67, 0.18, -0.37, 0.27
5092, 30.14, 0.26, -0.34, 0.27
5097, 30.14, 0.26, -0.34, 0.19
5103, 26.58, 0.26, -0.40, 0.19
5108, 26.58, 0.26, -0.40, 0.04
5113, 30.96, 0.26, -0.41, 0.04
5118, 30.96, 0.25, -0.41, 0.01
5128, 33.70, 0.14, -0.38, 0.01
5133, 33.70, 0.14, -0.38, -0.08
5139, 32.05, 0.04, -0.19, -0.08
5144, 32.05, 0.04, -0.19, -0.11
5150, 30.68, 0.04, -0.12, -0.11
5155, 30.68, 0.04, -0.12, -0.11
5161, 26.03, 0.10, -0.08, -0.11
5167, 26.03, 0.10, -0.08, -0.05
5173, 25.75, 0.18, 0.04, -0.05
5178, 25.75, 0.18, 0.04, 0.03
5183, 26.85, 0.18, 0.22, 0.03
5188, 26.85, 0.20, 0.22, 0.16
5194, 30.27, 0.20, 0.41, 0.16
5199, 30.27, 0.26, 0.41, 0.23
5204, 34.79, 0.26, 0.45, 0.23
5210, 34.79, 0.37, 0.45, 0.31
5219, 33.70, 0.52, 0.35, 0.31
5225, 33.97, 0.52, 0.25, 0.30
5230, 33.97, 0.59, 0.25, 0.30
5236, 33.29, 0.59, 0.23, 0.27
5241, 33.29, 0.57, 0.23, 0.27
5246, 33.29, 0.57, 0.23, 0.45
5252, 33.70, 0.57, 0.31, 0.45
5257, 33.70, 0.48, 0.31, 0.63
5263, 33.70, 0.48, 0.37, 0.63
5268, 33.70, 0.41, 0.37, 0.49
5273, 29.32, 0.41, 0.29, 0.49
5278, 29.32, 0.45, 0.29, 0.35
5284, 23.84, 0.45, 0.18, 0.35
5289, 23.84, 0.40, 0.18, 0.22
5295, 21.92, 0.40, 0.11, 0.22
5301, 21.92, 0.42, 0.11, 0.25
5306, 21.64, 0.42, 0.10, 0.25
5314, 21.64, 0.45, 0.10, 0.38
5319, 18.63, 0.45, 0.05, 0.38
5324, 18.63, 0.38, 0.05, 0.50
5330, 14.38, 0.38, 0.03, 0.50
5336, 14.38, 0.44, 0.03, 0.56
5341, 11.51, 0.44, -0.12, 0.56
5347, 11.51, 0.56, -0.12, 0.56
5352, 14.38, 0.56, -0.20, 0.56
5357, 14.38, 0.56, -0.20, 0.64
5363, 19.18, 0.46, -0.29, 0.64
5368, 19.18, 0.46, -0.29, 0.68
5374, 19.04, 0.41, -0.40, 0.68
5380, 19.04, 0.41, -0.40, 0.63
5386, 16.85, 0.37, -0.56, 0.63
5391, 16.85, 0.37, -0.56, 0.65
5397, 14.93, 0.26, -0.68, 0.65
5404, 14.93, 0.11, -0.68, 0.63
5410, 10.82, 0.11, -0.72, 0.63
5416, 10.27, 0.20, -0.67, 0.57
5422, 10.27, 0.20, -0.67, 0.57
5428, 9.86, 0.20, -0.60, 0.56
5433, 9.86, 0.20, -0.60, 0.56
5439, 10.14, 0.15, -0.55, 0.76
5444, 10.14, 0.15, -0.55, 0.76
5450, 11.37, 0.15, -0.55, 0.78
5455, 11.37, 0.26, -0.55, 0.78
5462, 12.33, 0.26, -0.49, 0.60
5467, 12.33, 0.33, -0.49, 0.60
5473, 14.66, 0.33, -0.42, 0.56
5478, 14.66, 0.40, -0.42, 0.56
5484, 13.15, 0.40, -0.31, 0.53
5489, 13.15, 0.38, -0.31, 0.53
5498, 10.00, 0.30, -0.20, 0.67
5504, 10.00, 0.30, -0.20, 0.67
5510, 3.97, 0.18, -0.19, 0.78
5515, 3.97, 0.18, -0.19, 0.78
5521, -1.92, 0.14, -0.20, 0.60
5526, -1.92, 0.14, -0.20, 0.60
5532, -0.68, 0.14, -0.22, 0.41
5537, -0.68, 0.29, -0.22, 0.41
5543, 4.66, 0.29, -0.20, 0.44
5549, 4.66, 0.26, -0.20, 0.44
5554, 4.93, 0.26, -0.15, 0.45
5559, 4.93, 0.05, -0.15, 0.45
5565, 1.78, 0.05, -0.15, 0.30
5570, 1.78, 0.18, -0.15, 0.30
5576, 0.82, 0.18, -0.20, 0.14
5580, 0.82, 0.26, -0.20, 0.14
5590, 3.29, 0.26, -0.20, 0.10
5595, 3.29, 0.35, -0.20, -0.01
5600, 0.96, 0.35, -0.20, -0.01
5605, 0.96, 0.49, -0.20, -0.01
5611, 1.10, 0.49, -0.12, -0.12
5616, 1.10, 0.56, -0.12, -0.12
5622, 3.70, 0.56, -0.11, -0.18
5627, 3.70, 0.41, -0.11, -0.18
5634, 3.42, 0.41, -0.22, -0.29
5639, 3.42, 0.35, -0.22, -0.29
5645, 0.82, 0.35, -0.30, -0.29
5650, 0.82, 0.44, -0.30, -0.29
5655, -5.89, 0.44, -0.37, -0.31
5661, -5.89, 0.52, -0.37, -0.31
5667, -9.04, 0.52, -0.41, -0.31
5672, -9.04, 0.55, -0.41, -0.31
5681, -7.95, 0.55, -0.44, -0.35
5687, -7.95, 0.44, -0.44, -0.35
5692, -3.84, 0.44, -0.44, -0.35
5698, -3.84, 0.45, -0.53, -0.40
5703, 3.84, 0.45, -0.53, -0.40
5708, 3.84, 0.44, -0.53, -0.44
5713, 10.14, 0.44, -0.63, -0.44
5719, 10.14, 0.38, -0.63, -0.44
5725, 14.25, 0.38, -0.63, -0.40
5730, 14.25, 0.33, -0.63, -0.40
5736, 15.34, 0.33, -0.53, -0.30
5741, 15.34, 0.33, -0.53, -0.30
5747, 14.11, 0.33, -0.44, -0.23
5752, 14.11, 0.37, -0.44, -0.23
5758, 12.74, 0.37, -0.44, -0.11
5764, 12.74, 0.41, -0.44, -0.11
5772, 14.93, 0.41, -0.38, -0.07
5779, 16.85, 0.27, -0.29, -0.07
5784, 16.85, 0.27, -0.29, -0.07
5790, 11.10, 0.16, -0.23, -0.14
5795, 11.10, 0.16, -0.23, -0.14
5801, 8.08, 0.10, -0.15, -0.11
5807, 8.08, 0.10, -0.15, -0.11
5813, 9.32, -0.03, -0.16, -0.12
5818, 9.32, -0.03, -0.16, -0.12
5824, 8.49, -0.03, -0.25, -0.10
5829, 8.49, -0.03, -0.25, -0.10
5835, 7.95, 0.14, -0.27, 0.07
5840, 7.95, 0.14, -0.27, 0.07
5847, 7.95, 0.33, -0.31, 0.08
5852, 7.95, 0.33, -0.31, 0.08
5861, 11.64, 0.46, -0.37, 0.16
5866, 11.64, 0.46, -0.34, 0.16
5872, 13.84, 0.46, -0.34, 0.31
5877, 13.84, 0.46, -0.30, 0.31
5883, 10.14, 0.53, -0.30, 0.45
5889, 10.14, 0.53, -0.22, 0.45
5895, 8.90, 0.55, -0.22, 0.55
5900, 8.90, 0.55, -0.10, 0.55
