millis,Back Left, Back Right, Front Left, Front Right
3304, -5.62, 0.41, -0.86, -0.74
3309, -4.38, 0.41, -0.86, -0.74
3315, -4.38, 0.25, -0.95, -0.68
3320, -9.32, 0.25, -0.95, -0.68
3325, -9.32, 0.25, -1.05, -0.80
3331, -10.41, 0.15, -1.05, -0.80
3337, -10.41, 0.15, -1.17, -0.95
3342, -6.03, 0.14, -1.17, -0.95
3348, -6.03, 0.14, -1.30, -0.89
3353, -0.68, 0.27, -1.30, -0.89
3358, -0.68, 0.27, -1.30, -0.89
3363, -0.68, 0.29, -1.23, -0.89
3369, 0.00, 0.29, -1.23, -0.93
3375, 0.00, 0.30, -1.09, -0.93
3384, 2.33, 0.30, -0.94, -0.86
3389, 4.66, 0.20, -0.94, -0.86
3394, 4.66, 0.20, -0.93, -0.75
3400, 3.29, 0.19, -0.93, -0.75
3405, 3.29, 0.19, -1.01, -0.60
3410, 2.88, 0.10, -1.01, -0.60
3416, 2.88, 0.10, -1.11, -0.52
3422, 2.47, -0.03, -1.11, -0.52
3427, 2.47, -0.03, -1.05, -0.71
3433, 1.23, -0.19, -1.05, -0.71
3438, 1.23, -0.19, -1.06, -0.76
3443, 0.00, -0.20, -1.06, -0.76
3449, 0.00, -0.20, -1.02, -0.63
3454, 0.41, -0.18, -1.02, -0.63
3460, 0.41, -0.18, -1.02, -0.55
3465, 0.41, -0.18, -0.97, -0.55
3474, -0.14, -0.07, -0.86, -0.52
3479, -0.14, -0.04, -0.86, -0.52
3485, -0.14, -0.04, -0.86, -0.50
3490, -0.41, -0.04, -0.86, -0.50
3495, -0.41, -0.04, -0.82, -0.50
3502, -1.92, -0.10, -0.82, -0.50
3507, -1.92, -0.10, -0.74, -0.55
3513, -3.29, -0.12, -0.74, -0.55
3518, -3.29, -0.12, -0.83, -0.52
3524, -3.29, 0.05, -0.83, -0.52
3529, -3.29, 0.05, -0.82, -0.40
3534, -3.56, 0.22, -0.82, -0.40
3540, -3.56, 0.22, -0.79, -0.49
3546, -5.75, 0.25, -0.79, -0.49
3551, -5.75, 0.25, -0.71, -0.71
3560, -7.12, 0.23, -0.71, -0.71
3565, -7.12, 0.23, -0.80, -0.64
3570, -9.32, 0.27, -0.80, -0.64
3576, -9.32, 0.27, -0.95, -0.60
3581, -13.42, 0.22, -0.95, -0.60
3587, -13.42, 0.22, -1.08, -0.67
3593, -15.21, 0.25, -1.08, -0.67
3598, -15.21, 0.25, -1.15, -0.72
3604, -12.88, 0.23, -1.15, -0.72
3609, -12.88, 0.23, -1.23, -0.86
3615, -10.27, 0.22, -1.23, -0.86
3620, -10.27, 0.22, -1.11, -1.00
3627, -9.73, 0.22, -1.11, -1.00
3632, -9.73, 0.27, -1.13, -0.91
3638, -9.04, 0.27, -1.13, -0.91
3646, -9.04, 0.34, -1.17, -0.85
3653, -10.82, 0.30, -1.19, -0.94
3658, -14.11, 0.30, -1.19, -0.94
3664, -14.11, 0.10, -1.16, -1.02
3670, -14.93, 0.10, -1.16, -1.02
3675, -14.93, -0.08, -1.12, -1.04
3681, -18.63, -0.08, -1.12, -1.04
3687, -18.63, 0.00, -1.15, -1.12
3692, -23.29, 0.00, -1.15, -1.12
3697, -23.29, 0.19, -1.13, -1.17
3703, -25.21, 0.19, -1.13, -1.17
3708, -25.21, 0.19, -1.13, -1.12
3715, -24.11, 0.38, -1.13, -1.12
3720, -24.11, 0.38, -0.98, -1.00
3726, -20.27, 0.44, -0.98, -1.00
3734, -20.27, 0.34, -0.90, -0.90
3739, -15.75, 0.34, -0.90, -0.90
3745, -15.75, 0.30, -0.74, -0.79
3750, -13.15, 0.30, -0.74, -0.79
3757, -13.15, 0.42, -0.78, -0.78
3762, -13.01, 0.42, -0.78, -0.78
3768, -13.01, 0.44, -0.71, -0.70
3773, -12.60, 0.44, -0.71, -0.70
3779, -12.60, 0.33, -0.55, -0.67
3784, -7.26, 0.33, -0.55, -0.67
3789, -7.26, 0.33, -0.41, -0.74
3795, -4.11, 0.23, -0.41, -0.74
3801, -4.11, 0.23, -0.33, -0.70
3807, -6.85, 0.19, -0.33, -0.70
3812, -6.85, 0.19, -0.29, -0.52
3820, -7.67, 0.20, -0.40, -0.52
3826, -6.58, 0.34, -0.40, -0.35
3831, -6.58, 0.34, -0.42, -0.35
3836, -6.58, 0.27, -0.42, -0.42
3843, -5.75, 0.27, -0.30, -0.42
3848, -5.75, 0.27, -0.30, -0.56
3854, -5.34, 0.26, -0.20, -0.56
3860, -3.97, 0.23, -0.20, -0.67
3865, -3.97, 0.23, -0.04, -0.67
3871, -3.84, 0.33, -0.04, -0.65
3876, -3.84, 0.33, -0.03, -0.65
3883, -2.88, 0.38, -0.03, -0.59
3888, -2.88, 0.38, 0.05, -0.59
3893, -2.88, 0.38, 0.05, -0.61
3898, -2.88, 0.29, 0.10, -0.61
3904, -5.07, 0.29, 0.10, -0.55
3913, -5.07, 0.23, 0.07, -0.63
3919, -6.99, 0.30, 0.07, -0.63
3924, -6.99, 0.30, 0.03, -0.75
3930, -10.82, 0.33, 0.03, -0.75
3935, -10.82, 0.33, -0.11, -0.75
3941, -16.16, 0.37, -0.11, -0.89
3946, -16.16, 0.37, -0.14, -0.89
3951, -18.90, 0.37, -0.14, -0.86
3957, -18.90, 0.38, -0.05, -0.86
3962, -19.73, 0.38, -0.05, -0.72
3969, -19.73, 0.12, -0.15, -0.72
3974, -20.27, 0.12, -0.15, -0.76
3980, -20.27, -0.04, -0.33, -0.76
3985, -20.68, -0.04, -0.33, -0.72
3991, -20.68, 0.05, -0.44, -0.72
4000, -20.68, 0.33, -0.48, -0.65
4005, -20.68, 0.33, -0.48, -0.63
4012, -18.36, 0.35, -0.38, -0.63
4017, -18.36, 0.35, -0.38, -0.68
4023, -20.82, 0.31, -0.23, -0.68
4028, -20.82, 0.31, -0.23, -0.74
4034, -22.60, 0.14, -0.25, -0.74
4039, -22.60, 0.14, -0.25, -0.70
4045, -23.01, 0.10, -0.37, -0.70
4050, -23.01, 0.10, -0.37, -0.67
4056, -21.78, 0.10, -0.56, -0.67
4062, -21.78, 0.11, -0.56, -0.50
4067, -19.04, 0.11, -0.70, -0.50
4073, -19.04, 0.10, -0.70, -0.34
4078, -15.75, 0.10, -0.87, -0.34
4087, -10.41, 0.12, -0.87, -0.34
4092, -10.41, 0.12, -0.94, -0.34
4099, -8.90, 0.12, -0.94, -0.30
4104, -8.90, 0.15, -0.90, -0.30
4110, -7.67, 0.15, -0.90, -0.26
4115, -7.67, 0.19, -0.85, -0.26
4120, -5.21, 0.19, -0.85, -0.22
4126, -5.21, 0.18, -0.94, -0.22
4131, -2.33, 0.18, -0.94, -0.14
4136, -2.33, 0.18, -0.93, -0.14
4143, 2.19, 0.20, -0.93, -0.10
4148, 2.19, 0.20, -0.94, -0.10
4154, 6.03, 0.23, -0.94, -0.04
4159, 6.03, 0.23, -0.91, -0.04
4164, 6.71, 0.25, -0.91, 0.01
4170, 6.71, 0.25, -0.76, 0.01
4178, 7.40, 0.38, -0.76, 0.11
4184, 7.40, 0.38, -0.48, 0.11
4190, 7.81, 0.44, -0.48, 0.07
4195, 7.81, 0.44, -0.31, 0.07
4200, 8.08, 0.40, -0.31, 0.07
4205, 8.08, 0.40, -0.30, 0.07
4211, 6.16, 0.38, -0.30, 0.04
4216, 6.16, 0.38, -0.38, 0.04
4221, 4.93, 0.50, -0.38, 0.04
4227, 4.93, 0.50, -0.29, 0.04
4233, 2.33, 0.48, -0.29, 0.08
4238, 2.33, 0.48, -0.23, 0.08
4243, 1.23, 0.44, -0.23, 0.07
4248, 1.23, 0.44, -0.20, 0.07
4254, -4.38, 0.50, -0.20, 0.05
4259, -4.38, 0.50, -0.16, 0.05
4268, -6.16, 0.56, -0.16, 0.07
4273, -6.16, 0.56, -0.04, 0.07
4279, -7.12, 0.56, -0.04, 0.07
4284, -7.12, 0.56, 0.12, 0.07
4290, -11.10, 0.61, 0.12, 0.14
4295, -11.10, 0.61, 0.25, 0.14
4301, -11.78, 0.74, 0.25, 0.15
4306, -11.78, 0.74, 0.18, 0.15
4313, -8.08, 0.87, 0.18, 0.22
4318, -8.08, 0.87, 0.05, 0.22
4323, -8.63, 0.87, 0.05, 0.25
4328, -8.63, 0.79, 0.04, 0.25
4333, -8.49, 0.79, 0.04, 0.16
4339, -8.49, 0.75, 0.08, 0.16
4344, -8.49, 0.75, 0.08, 0.08
4349, -8.49, 0.82, 0.11, 0.08
4355, -8.08, 0.82, 0.11, 0.08
4363, -8.08, 0.89, 0.03, 0.01
4369, -6.44, 0.89, 0.03, -0.12
4374, -6.44, 0.86, -0.11, -0.12
4379, -4.93, 0.86, -0.11, -0.18
4385, -4.93, 0.89, -0.27, -0.18
4390, -6.85, 0.89, -0.27, -0.23
4396, -6.85, 0.97, -0.46, -0.23
4402, -7.26, 0.97, -0.46, -0.16
4407, -7.26, 0.97, -0.49, -0.16
4413, -7.12, 0.97, -0.49, -0.05
4426, -3.70, 0.78, -0.49, 0.04
4435, 0.14, 0.70, -0.46, 0.07
4441, 0.14, 0.82, -0.55, 0.07
4446, -1.92, 0.82, -0.55, 0.07
4451, -1.92, 0.82, -0.52, 0.05
4456, -1.92, 1.05, -0.52, 0.05
4465, -2.88, 1.06, -0.48, 0.11
4470, -9.59, 1.06, -0.48, 0.04
4475, -9.59, 0.95, -0.44, 0.04
4482, -13.15, 0.95, -0.44, -0.08
4487, -13.15, 1.06, -0.45, -0.08
4493, -11.51, 1.06, -0.45, -0.23
4498, -11.51, 0.97, -0.57, -0.23
4504, -6.16, 0.97, -0.57, -0.33
4509, -6.16, 0.79, -0.67, -0.33
4514, -6.71, 0.79, -0.67, -0.48
4520, -6.71, 0.60, -0.63, -0.48
4526, -10.00, 0.60, -0.63, -0.53
4532, -10.00, 0.60, -0.44, -0.53
4538, -9.59, 0.49, -0.44, -0.50
4543, -9.59, 0.49, -0.34, -0.50
4552, -9.59, 0.38, -0.30, -0.42
4557, -11.10, 0.20, -0.30, -0.42
4563, -11.10, 0.20, -0.37, -0.27
4569, -16.85, 0.12, -0.37, -0.27
4575, -16.85, 0.12, -0.45, -0.20
4580, -23.97, 0.11, -0.45, -0.20
4586, -23.97, 0.11, -0.52, -0.16
4591, -25.07, 0.00, -0.52, -0.16
4597, -25.07, 0.00, -0.38, -0.11
4602, -25.07, -0.20, -0.38, -0.11
4609, -25.07, -0.20, -0.20, -0.22
4614, -25.07, -0.22, -0.20, -0.22
4620, -22.19, -0.22, -0.26, -0.35
4626, -23.56, -0.12, -0.26, -0.35
4631, -23.56, -0.12, -0.33, -0.41
4640, -27.53, -0.14, -0.33, -0.50
4645, -27.53, -0.14, -0.35, -0.50
4652, -25.34, -0.26, -0.35, -0.48
4657, -25.34, -0.26, -0.33, -0.48
4663, -16.99, -0.38, -0.33, -0.40
4668, -16.99, -0.38, -0.31, -0.40
4674, -10.00, -0.48, -0.31, -0.18
4679, -10.00, -0.48, -0.41, -0.18
4685, -7.12, -0.55, -0.41, -0.12
4690, -7.12, -0.55, -0.45, -0.12
4696, -4.93, -0.63, -0.45, -0.12
4702, -4.93, -0.63, -0.37, -0.16
4707, -6.85, -0.60, -0.37, -0.16
4712, -6.85, -0.60, -0.30, -0.18
4718, -5.07, -0.57, -0.30, -0.18
4726, -5.07, -0.57, -0.26, -0.20
4733, -0.96, -0.46, -0.42, -0.15
4739, -4.38, -0.46, -0.42, -0.15
4744, -4.38, -0.44, -0.49, -0.03
4750, -10.14, -0.44, -0.49, -0.03
4756, -10.14, -0.42, -0.60, 0.04
4761, -12.05, -0.42, -0.60, 0.04
4767, -12.05, -0.45, -0.68, -0.08
4772, -6.58, -0.45, -0.68, -0.08
4777, -6.58, -0.45, -0.55, -0.14
4784, -0.82, -0.45, -0.55, -0.14
4789, -0.82, -0.45, -0.45, -0.14
4795, 1.10, -0.45, -0.45, -0.14
4800, 1.10, -0.40, -0.49, -0.03
4805, 0.41, -0.40, -0.49, -0.03
4814, 0.41, -0.31, -0.57, 0.05
4819, -0.55, -0.31, -0.57, 0.05
4825, -0.55, -0.34, -0.57, 0.00
4831, -0.14, -0.34, -0.57, 0.00
4836, -0.14, -0.40, -0.55, -0.05
4842, 4.11, -0.40, -0.55, -0.05
4847, 4.11, -0.35, -0.56, -0.04
4853, 5.62, -0.35, -0.56, -0.04
4858, 5.62, -0.25, -0.63, -0.12
4865, 2.05, -0.25, -0.63, -0.12
4870, 2.05, -0.16, -0.63, -0.41
4876, 0.00, -0.16, -0.63, -0.41
4881, 0.00, -0.16, -0.53, -0.57
4886, 0.82, -0.03, -0.53, -0.57
4892, 0.82, -0.03, -0.46, -0.67
4901, 0.41, 0.08, -0.46, -0.67
4907, 1.37, 0.12, -0.46, -0.67
4912, 1.37, 0.12, -0.44, -0.67
4917, 1.37, 0.14, -0.44, -0.57
4922, -1.64, 0.14, -0.41, -0.57
4928, -1.64, 0.30, -0.41, -0.42
4933, -3.15, 0.30, -0.20, -0.42
4939, -3.15, 0.35, -0.20, -0.48
4944, -0.41, 0.35, -0.10, -0.48
4950, -0.41, 0.35, -0.10, -0.56
4956, 2.33, 0.44, -0.16, -0.56
4961, 2.33, 0.44, -0.16, -0.71
4966, 2.88, 0.45, -0.16, -0.71
4971, 2.88, 0.45, -0.20, -0.82
4977, 2.05, 0.45, -0.20, -0.82
4982, 2.05, 0.45, -0.37, -0.90
4990, 2.05, 0.35, -0.44, -0.90
4996, 2.05, 0.35, -0.44, -1.02
5002, 0.55, 0.35, -0.38, -1.02
5007, 0.55, 0.35, -0.38, -1.15
5013, -0.96, 0.44, -0.35, -1.15
5018, -0.96, 0.44, -0.35, -1.16
5024, -2.47, 0.41, -0.29, -1.16
5029, -2.47, 0.41, -0.29, -1.06
5036, 0.82, 0.44, -0.20, -1.06
5041, 0.82, 0.44, -0.20, -1.06
5047, -1.10, 0.40, -0.03, -1.06
5052, -1.10, 0.40, -0.03, -1.08
5058, -1.78, 0.34, 0.19, -1.08
5063, -1.78, 0.34, 0.19, -0.95
5069, -3.84, 0.31, 0.19, -0.95
5074, -3.84, 0.31, 0.19, -0.80
5084, -7.95, 0.22, 0.11, -0.87
5089, -8.22, 0.22, 0.11, -0.87
5094, -8.22, 0.05, -0.01, -0.89
5099, -11.37, 0.05, -0.01, -0.89
5105, -11.37, 0.05, -0.18, -0.74
5110, -13.42, 0.05, -0.18, -0.74
5116, -13.42, 0.12, -0.27, -0.74
5122, -10.55, 0.12, -0.27, -0.85
5127, -10.55, 0.12, -0.46, -0.85
5133, -8.90, 0.12, -0.46, -0.90
5138, -8.90, -0.05, -0.57, -0.90
5144, -8.77, -0.05, -0.57, -0.86
5149, -8.77, -0.07, -0.68, -0.86
5155, -9.86, -0.07, -0.68, -0.86
5160, -9.86, -0.05, -0.59, -0.86
5169, -9.73, -0.05, -0.59, -0.79
5175, -9.73, 0.01, -0.40, -0.57
5180, -9.59, 0.01, -0.23, -0.57
5186, -9.59, 0.05, -0.23, -0.42
5191, -11.92, 0.05, -0.22, -0.42
5197, -11.92, -0.04, -0.22, -0.40
5202, -9.45, -0.04, -0.22, -0.40
5209, -9.45, -0.10, -0.30, -0.31
5214, -3.84, -0.10, -0.30, -0.31
5219, -3.84, 0.00, -0.33, -0.30
5225, -1.37, 0.00, -0.33, -0.30
5230, -1.37, 0.12, -0.26, -0.29
5236, -2.05, 0.12, -0.26, -0.29
5241, -2.05, 0.11, -0.33, -0.31
5248, -1.23, 0.11, -0.33, -0.31
5253, -1.23, 0.16, -0.52, -0.27
5261, 1.10, 0.16, -0.52, -0.27
5267, 1.10, 0.12, -0.52, -0.41
5272, 7.67, 0.12, -0.53, -0.41
5277, 7.67, 0.12, -0.53, -0.53
5283, 7.67, 0.12, -0.37, -0.53
5288, 7.67, 0.19, -0.37, -0.50
5294, 5.21, 0.19, -0.23, -0.50
5300, 5.21, 0.45, -0.23, -0.45
5305, 7.67, 0.45, -0.10, -0.45
5310, 7.67, 0.48, -0.10, -0.50
5316, 11.23, 0.48, -0.10, -0.50
5321, 11.23, 0.48, -0.10, -0.41
5327, 12.60, 0.38, -0.08, -0.41
5332, 12.60, 0.38, -0.08, -0.40
5339, 12.74, 0.44, -0.05, -0.40
5348, 11.64, 0.57, -0.05, -0.42
5353, 11.64, 0.57, 0.00, -0.42
5359, 10.27, 0.55, 0.00, -0.34
5364, 10.27, 0.55, 0.04, -0.34
5370, 10.00, 0.59, 0.04, -0.41
5376, 10.00, 0.59, 0.03, -0.41
5382, 10.82, 0.67, 0.03, -0.52
5387, 10.82, 0.67, 0.01, -0.52
5393, 12.05, 0.86, 0.01, -0.60
5398, 12.05, 0.86, -0.03, -0.60
5404, 11.37, 0.98, -0.03, -0.61
5409, 11.37, 0.98, -0.04, -0.61
5415, 7.95, 0.95, -0.04, -0.68
5421, 7.95, 0.95, 0.07, -0.68
5426, 6.44, 0.95, 0.07, -0.72
5431, 6.44, 0.71, 0.05, -0.72
5440, 3.15, 0.60, 0.15, -0.70
5445, 3.15, 0.60, 0.15, -0.70
5451, 2.60, 0.56, 0.19, -0.61
5456, 2.60, 0.56, 0.19, -0.61
5463, -1.78, 0.61, 0.00, -0.56
5468, -1.78, 0.61, 0.00, -0.56
5474, -7.12, 0.70, -0.04, -0.49
5479, -7.12, 0.70, -0.04, -0.49
5485, -6.99, 0.68, -0.18, -0.45
5490, -6.99, 0.68, -0.18, -0.45
5496, -2.74, 0.56, -0.42, -0.49
5501, -2.74, 0.56, -0.42, -0.49
5508, -1.10, 0.56, -0.49, -0.61
5513, -1.10, 0.37, -0.49, -0.61
5519, -3.84, 0.37, -0.41, -0.70
5524, -3.84, 0.27, -0.41, -0.70
5533, -7.53, 0.29, -0.27, -0.70
5538, -11.78, 0.29, -0.27, -0.65
5543, -11.78, 0.22, -0.40, -0.65
5550, -13.42, 0.22, -0.40, -0.60
5555, -13.42, 0.15, -0.50, -0.60
5561, -11.10, 0.15, -0.50, -0.65
5566, -11.10, 0.11, -0.53, -0.65
5572, -7.95, 0.11, -0.53, -0.68
5577, -7.95, 0.15, -0.52, -0.68
5583, -8.90, 0.15, -0.52, -0.67
5588, -8.90, 0.07, -0.48, -0.67
5594, -9.32, 0.07, -0.48, -0.64
5600, -9.32, -0.07, -0.34, -0.64
5606, -8.49, -0.07, -0.34, -0.63
5611, -8.49, -0.07, -0.34, -0.63
5620, -5.21, -0.01, -0.48, -0.57
5625, -5.21, 0.23, -0.48, -0.57
5632, -2.60, 0.23, -0.55, -0.49
5637, -2.60, 0.31, -0.55, -0.49
5643, -2.05, 0.31, -0.70, -0.48
5648, -2.05, 0.34, -0.70, -0.48
5654, -3.15, 0.34, -0.78, -0.53
5659, -3.15, 0.37, -0.78, -0.53
5665, -2.19, 0.37, -0.61, -0.65
5670, -2.19, 0.34, -0.61, -0.65
5677, -2.05, 0.34, -0.60, -0.71
5682, -2.05, 0.23, -0.60, -0.71
5688, 0.27, 0.23, -0.60, -0.70
5693, 0.27, 0.18, -0.60, -0.70
5699, 0.96, 0.18, -0.48, -0.64
5704, 0.96, 0.16, -0.48, -0.64
5713, 0.82, 0.16, -0.42, -0.64
5719, 3.70, 0.16, -0.42, -0.55
5725, 3.70, 0.16, -0.46, -0.55
5731, 4.25, 0.11, -0.46, -0.56
5736, 4.25, 0.11, -0.57, -0.56
5742, 4.25, 0.01, -0.57, -0.61
5747, 4.25, 0.01, -0.56, -0.61
5753, 5.34, 0.16, -0.56, -0.63
5758, 5.34, 0.16, -0.56, -0.63
5764, 6.03, 0.25, -0.56, -0.63
5769, 6.03, 0.25, -0.61, -0.57
5775, 4.25, 0.15, -0.61, -0.57
5780, 4.25, 0.15, -0.63, -0.41
5785, 5.75, 0.15, -0.63, -0.41
5791, 5.75, -0.05, -0.60, -0.30
5796, 4.52, -0.05, -0.60, -0.30
5805, 4.52, -0.04, -0.45, -0.27
5812, 6.58, 0.04, -0.33, -0.14
5817, 6.58, 0.04, -0.33, -0.14
5823, 7.53, 0.03, -0.30, -0.11
5828, 7.53, 0.03, -0.30, -0.11
5834, 8.08, 0.01, -0.25, -0.16
5839, 8.08, 0.01, -0.25, -0.16
5846, 11.78, 0.07, -0.22, -0.19
5851, 11.78, 0.07, -0.22, -0.19
5857, 13.70, 0.18, -0.26, -0.18
5862, 13.70, 0.18, -0.26, -0.18
5868, 17.26, 0.25, -0.40, -0.05
5873, 17.26, 0.25, -0.40, -0.05
5879, 20.14, 0.25, -0.40, -0.05
5884, 20.14, 0.26, -0.40, -0.05
5891, 21.23, 0.26, -0.25, 0.00
5898, 20.00, 0.42, -0.25, 0.00
5904, 20.00, 0.49, -0.15, 0.05
5909, 16.85, 0.49, -0.15, 0.05
5915, 16.85, 0.41, -0.15, 0.05
5920, 12.05, 0.41, -0.15, 0.05
