millis,Back Left, Back Right, Front Left, Front Right
77893, -25.34, 3.37, 7.91, -2.86
77898, -28.63, 3.37, 7.91, -2.86
77904, -28.63, 3.34, 7.90, -2.92
77910, -32.74, 3.34, 7.90, -2.92
77916, -32.74, 3.32, 7.97, -2.99
77922, -34.52, 3.32, 7.97, -3.10
77928, -30.68, 3.44, 7.97, -3.10
77934, -30.68, 3.44, 7.97, -3.27
77940, -29.59, 3.55, 7.97, -3.27
77945, -29.59, 3.55, 7.97, -3.44
77952, -31.51, 3.64, 8.06, -3.44
77957, -31.51, 3.64, 8.06, -3.66
77963, -34.11, 3.70, 8.12, -3.66
77968, -34.11, 3.70, 8.12, -3.81
77977, -38.49, 3.82, 8.12, -3.81
77982, -38.49, 3.82, 8.08, -3.85
77988, -39.32, 3.98, 8.08, -3.85
77993, -39.32, 3.98, 8.10, -3.82
78000, -38.90, 4.05, 8.10, -3.82
78005, -38.90, 4.05, 8.21, -3.79
78011, -36.30, 4.11, 8.21, -3.79
78016, -36.30, 4.11, 8.21, -3.74
78022, -31.92, 4.27, 8.21, -3.74
78027, -31.92, 4.27, 8.16, -3.59
78033, -28.22, 4.30, 8.16, -3.59
78040, -28.22, 4.30, 8.10, -3.55
78045, -23.70, 4.17, 8.10, -3.55
78051, -23.70, 4.17, 8.10, -3.60
78056, -18.63, 4.17, 8.10, -3.60
78065, -13.15, 4.17, 8.17, -3.53
78071, -13.15, 4.30, 8.14, -3.45
78076, -9.86, 4.30, 8.14, -3.45
78083, -9.86, 4.31, 8.02, -3.53
78088, -10.00, 4.31, 8.02, -3.53
78094, -10.00, 4.37, 7.98, -3.51
78099, -10.68, 4.37, 7.98, -3.51
78105, -10.68, 4.46, 7.95, -3.48
78110, -7.67, 4.46, 7.95, -3.48
78116, -7.67, 4.57, 7.83, -3.52
78121, -4.11, 4.57, 7.83, -3.52
78128, -4.11, 4.58, 7.68, -3.53
78133, -4.66, 4.58, 7.68, -3.53
78139, -4.66, 4.45, 7.59, -3.63
78144, -4.93, 4.45, 7.59, -3.63
78153, -4.93, 4.34, 7.60, -3.67
78158, -0.68, 4.34, 7.60, -3.67
78163, -0.68, 4.27, 7.64, -3.51
78170, 5.62, 4.27, 7.64, -3.51
78175, 5.62, 4.35, 7.76, -3.41
78181, 11.78, 4.35, 7.76, -3.41
78187, 11.78, 4.43, 7.79, -3.51
78192, 14.25, 4.43, 7.79, -3.51
78198, 14.25, 4.38, 7.71, -3.59
78203, 18.49, 4.38, 7.71, -3.59
78210, 18.49, 4.42, 7.69, -3.67
78215, 21.10, 4.42, 7.69, -3.67
78221, 21.10, 4.47, 7.74, -3.74
78226, 21.37, 4.47, 7.74, -3.74
78232, 21.37, 4.47, 7.78, -3.89
78241, 21.51, 4.49, 7.78, -3.92
78246, 22.47, 4.49, 7.78, -3.92
78252, 22.47, 4.49, 7.67, -3.87
78258, 19.86, 4.47, 7.67, -3.87
78263, 19.86, 4.47, 7.59, -3.87
78269, 15.62, 4.53, 7.59, -3.87
78274, 15.62, 4.53, 7.54, -4.00
78280, 11.92, 4.58, 7.54, -4.00
78285, 11.92, 4.58, 7.56, -3.92
78291, 12.74, 4.72, 7.56, -3.92
78297, 12.74, 4.72, 7.61, -3.81
78303, 14.25, 4.71, 7.61, -3.81
78308, 14.25, 4.71, 7.60, -3.81
78314, 16.71, 4.58, 7.60, -3.75
78319, 16.71, 4.58, 7.60, -3.75
78325, 13.15, 4.52, 7.60, -3.75
78334, 10.96, 4.57, 7.54, -3.71
78340, 10.96, 4.57, 7.48, -3.71
78346, 12.05, 4.64, 7.48, -3.52
78351, 12.05, 4.64, 7.34, -3.52
78357, 7.67, 4.73, 7.34, -3.38
78362, 7.67, 4.73, 7.22, -3.38
78368, 3.15, 4.84, 7.22, -3.36
78373, 3.15, 4.84, 7.23, -3.36
78379, -0.14, 4.84, 7.23, -3.44
78384, -0.14, 4.90, 7.23, -3.44
78390, -1.51, 4.90, 7.34, -3.40
78395, -1.51, 4.83, 7.34, -3.40
78401, -5.21, 4.83, 7.50, -3.30
78406, -5.21, 4.80, 7.50, -3.30
78412, -8.63, 4.80, 7.61, -3.25
78417, -8.63, 4.76, 7.61, -3.25
78426, -10.82, 4.76, 7.65, -3.22
78432, -10.82, 4.71, 7.69, -3.22
78438, -11.78, 4.61, 7.69, -3.15
78443, -11.78, 4.61, 7.82, -3.15
78449, -13.56, 4.50, 7.82, -3.14
78454, -13.56, 4.50, 7.89, -3.14
78460, -12.19, 4.50, 7.89, -3.21
78466, -12.19, 4.50, 7.90, -3.21
78472, -11.92, 4.50, 7.90, -3.15
78477, -11.92, 4.41, 7.95, -3.15
78483, -14.66, 4.41, 7.95, -3.07
78488, -14.66, 4.39, 8.02, -3.07
78494, -17.40, 4.39, 8.02, -3.17
78499, -17.40, 4.32, 8.12, -3.17
78505, -15.48, 4.32, 8.12, -3.32
78515, -12.74, 4.32, 8.34, -3.36
78521, -12.74, 4.28, 8.40, -3.36
78526, -11.51, 4.28, 8.40, -3.37
78532, -11.51, 4.23, 8.39, -3.37
78538, -12.33, 4.23, 8.39, -3.34
78543, -12.33, 4.16, 8.59, -3.34
78558, -17.12, 4.11, 8.77, -3.38
78567, -17.95, 4.08, 8.99, -3.38
78572, -16.58, 4.08, 8.99, -3.45
78578, -16.58, 3.96, 9.02, -3.45
78583, -18.08, 3.96, 9.02, -3.45
78589, -18.08, 3.86, 8.89, -3.45
78595, -21.78, 3.86, 8.89, -3.33
78601, -21.78, 3.98, 8.70, -3.33
78606, -22.47, 3.98, 8.70, -3.30
78627, -25.07, 4.04, 8.57, -3.34
78633, -25.07, 4.04, 8.39, -3.34
78640, -26.44, 4.00, 8.39, -3.34
78645, -26.44, 4.00, 8.31, -3.34
78651, -30.14, 4.01, 8.31, -3.25
78656, -30.14, 4.01, 8.23, -3.25
78662, -29.18, 4.07, 8.23, -3.25
78667, -29.18, 4.07, 8.02, -3.25
78673, -28.63, 4.17, 8.02, -3.40
78679, -28.63, 4.17, 7.95, -3.40
78685, -22.19, 4.19, 7.95, -3.38
78690, -22.19, 4.19, 7.93, -3.38
78696, -14.11, 4.16, 7.93, -3.30
78702, -14.11, 4.16, 7.84, -3.30
78708, -6.71, 3.89, 7.84, -3.32
78717, -9.18, 3.85, 7.65, -3.19
78724, -9.18, 3.85, 7.38, -3.19
78730, -14.66, 3.81, 7.38, -3.03
78735, -14.66, 3.81, 7.44, -3.03
78741, -15.62, 3.94, 7.44, -3.03
78746, -15.62, 3.94, 7.64, -3.03
78752, -11.51, 4.12, 7.64, -3.02
78757, -11.51, 4.12, 7.69, -3.02
78764, -4.11, 4.19, 7.69, -3.15
78769, -4.11, 4.19, 7.65, -3.15
78775, -0.68, 4.16, 7.65, -3.17
78780, -0.68, 4.16, 7.59, -3.17
78786, -0.82, 4.07, 7.59, -3.18
78791, -0.82, 4.07, 7.49, -3.18
78796, 0.82, 4.07, 7.49, -3.18
78804, 0.82, 3.87, 7.50, -3.30
78811, 5.07, 3.81, 7.50, -3.37
78816, 5.07, 3.81, 7.52, -3.37
78822, 9.32, 3.68, 7.52, -3.37
78827, 9.32, 3.68, 7.50, -3.37
78833, 11.78, 3.53, 7.50, -3.40
78838, 11.78, 3.53, 7.49, -3.40
78844, 11.92, 3.49, 7.49, -3.37
78850, 11.92, 3.49, 7.46, -3.37
78855, 11.92, 3.49, 7.46, -3.44
78861, 11.92, 3.51, 7.45, -3.44
78866, 12.05, 3.51, 7.45, -3.40
78872, 12.05, 3.59, 7.64, -3.40
78877, 11.51, 3.59, 7.64, -3.40
78883, 11.51, 3.63, 7.80, -3.40
78888, 9.18, 3.63, 7.80, -3.47
78898, 7.81, 3.82, 7.79, -3.47
78904, 7.81, 4.08, 7.78, -3.51
78909, 4.11, 4.08, 7.78, -3.51
78914, 4.11, 4.31, 7.87, -3.44
78920, 0.14, 4.31, 7.87, -3.44
78925, 0.14, 4.31, 8.04, -3.34
78930, 0.41, 4.31, 8.04, -3.34
78937, 0.41, 4.31, 8.06, -3.29
78942, 4.79, 4.38, 8.06, -3.29
78947, 4.79, 4.38, 8.05, -3.21
78953, 6.44, 4.34, 8.05, -3.21
78958, 6.44, 4.34, 7.95, -3.21
78964, 6.58, 4.22, 7.95, -3.21
78969, 6.58, 4.22, 7.95, -3.10
78974, 6.58, 4.20, 7.84, -3.10
78980, 7.67, 4.20, 7.84, -3.12
78989, 6.85, 4.26, 7.84, -3.12
78994, 6.85, 4.26, 7.89, -3.11
79000, 7.53, 4.34, 7.89, -3.11
79005, 7.53, 4.34, 7.91, -2.92
79011, 7.53, 4.54, 7.91, -2.92
79016, 7.53, 4.54, 7.90, -2.81
79022, 6.99, 4.58, 7.90, -2.81
79028, 6.99, 4.58, 7.82, -2.81
79033, 4.25, 4.65, 7.82, -2.81
79038, 4.25, 4.65, 7.84, -2.74
79044, 3.15, 4.75, 7.84, -2.74
79049, 3.15, 4.75, 7.91, -2.84
79055, 4.52, 4.75, 7.91, -2.84
79060, 4.52, 4.75, 7.93, -2.93
79067, 3.42, 4.69, 7.93, -2.93
79072, 3.42, 4.69, 7.78, -3.06
79080, 0.68, 4.53, 7.78, -3.06
79085, 0.68, 4.53, 7.65, -2.96
79091, -3.42, 4.26, 7.65, -2.96
79096, -3.42, 4.26, 7.57, -2.77
79102, -10.27, 4.07, 7.57, -2.77
79108, -10.27, 4.07, 7.64, -2.84
79114, -12.19, 4.04, 7.64, -2.84
79119, -12.19, 4.04, 7.64, -2.97
79125, -10.14, 4.01, 7.64, -2.97
79130, -10.14, 4.01, 7.64, -3.15
79136, -10.14, 4.11, 7.64, -3.15
79141, -10.14, 4.11, 7.71, -3.34
79148, -12.33, 4.16, 7.71, -3.34
79154, -12.33, 4.16, 7.75, -3.41
79159, -16.44, 4.17, 7.75, -3.41
79168, -17.81, 4.17, 7.82, -3.38
79174, -17.81, 4.20, 7.79, -3.48
79179, -18.08, 4.20, 7.79, -3.48
79185, -18.08, 4.20, 7.78, -3.45
79191, -19.04, 4.20, 7.78, -3.45
79197, -19.04, 4.16, 7.72, -3.49
79202, -19.32, 4.16, 7.72, -3.49
79208, -19.32, 4.01, 7.69, -3.70
79213, -18.49, 4.01, 7.69, -3.70
79219, -18.49, 3.83, 7.69, -3.86
79225, -17.12, 3.83, 7.69, -3.86
79232, -17.12, 3.74, 7.68, -3.90
79237, -16.71, 3.74, 7.68, -3.90
79243, -16.71, 3.71, 7.64, -3.96
79248, -11.64, 3.71, 7.64, -3.96
79256, -11.64, 3.70, 7.57, -3.98
79263, -8.90, 3.89, 7.59, -3.90
79268, -7.95, 3.89, 7.59, -3.90
79275, -7.95, 4.04, 7.63, -3.72
79280, -3.97, 4.04, 7.63, -3.72
79285, -3.97, 4.04, 7.65, -3.72
79291, 0.14, 4.11, 7.65, -3.67
79296, 0.14, 4.11, 7.76, -3.67
79302, 5.75, 4.11, 7.76, -3.75
79307, 5.75, 4.11, 7.75, -3.75
79312, 5.75, 4.02, 7.75, -3.67
79318, 9.32, 4.02, 7.69, -3.67
79324, 9.32, 3.92, 7.69, -3.63
79329, 10.82, 3.92, 7.64, -3.63
79335, 10.82, 3.81, 7.64, -3.49
79340, 10.00, 3.81, 7.68, -3.49
79349, 6.71, 3.67, 7.68, -3.34
79354, 6.71, 3.67, 7.72, -3.25
79361, 5.89, 3.59, 7.72, -3.25
79366, 5.89, 3.59, 7.63, -3.21
79372, 4.52, 3.59, 7.63, -3.21
79377, 4.52, 3.59, 7.69, -3.27
79382, 3.97, 3.60, 7.69, -3.27
79388, 3.97, 3.60, 7.75, -3.33
79393, 9.32, 3.67, 7.75, -3.33
79398, 9.32, 3.67, 7.80, -3.22
79405, 13.70, 3.77, 7.80, -3.22
79410, 13.70, 3.77, 7.78, -3.22
79416, 14.11, 3.94, 7.78, -3.06
79421, 14.11, 3.94, 7.84, -3.06
79427, 15.34, 3.93, 7.84, -3.02
79432, 15.34, 3.93, 7.91, -3.02
79440, 18.22, 3.93, 7.91, -2.96
79447, 18.22, 3.93, 7.97, -2.93
79453, 16.58, 3.82, 7.97, -2.93
79458, 16.58, 3.82, 7.97, -3.03
79463, 15.34, 3.77, 7.97, -3.03
79469, 15.34, 3.77, 7.99, -3.06
79475, 18.90, 3.68, 8.06, -3.06
79480, 18.90, 3.68, 8.06, -3.06
79485, 18.22, 3.60, 8.06, -3.06
79492, 18.22, 3.60, 8.17, -3.06
79497, 16.99, 3.60, 8.17, -3.06
79503, 16.99, 3.60, 8.32, -2.99
79508, 13.42, 3.81, 8.32, -2.99
79514, 13.42, 3.81, 8.44, -2.99
79520, 15.89, 3.98, 8.58, -2.99
79528, 19.18, 4.08, 8.58, -2.86
79535, 19.18, 4.08, 8.70, -2.86
79540, 22.19, 4.08, 8.70, -2.81
79546, 22.19, 4.15, 8.53, -2.81
79551, 24.66, 4.15, 8.53, -2.74
79557, 24.66, 4.26, 8.31, -2.74
79562, 27.40, 4.26, 8.31, -2.85
79568, 27.40, 4.22, 8.38, -2.85
79574, 28.63, 4.22, 8.38, -3.02
79580, 28.63, 4.13, 8.36, -3.02
79585, 28.36, 4.13, 8.36, -2.97
79591, 28.36, 4.08, 8.31, -2.97
79596, 23.70, 4.08, 8.31, -2.99
79602, 23.70, 4.01, 8.31, -2.99
79607, 19.18, 4.01, 8.31, -3.03
79613, 19.18, 3.89, 8.40, -3.03
79623, 15.34, 3.82, 8.35, -2.97
79628, 10.41, 3.82, 8.35, -2.97
79634, 10.41, 3.87, 8.42, -2.97
79639, 10.96, 3.87, 8.42, -3.00
79644, 10.96, 3.87, 8.53, -3.00
79650, 10.96, 3.93, 8.53, -2.93
79655, 9.59, 3.93, 8.54, -2.93
79661, 9.59, 3.93, 8.54, -2.76
79667, 9.45, 3.93, 8.53, -2.76
79672, 9.45, 3.87, 8.53, -2.66
79678, 4.66, 3.87, 8.57, -2.66
79683, 4.66, 3.94, 8.57, -2.71
79689, 1.51, 3.94, 8.55, -2.71
79694, 1.51, 3.97, 8.55, -2.73
79699, -2.47, 3.97, 8.55, -2.73
79706, -2.47, 4.00, 8.43, -2.69
79714, -4.79, 4.00, 8.24, -2.69
79720, -7.40, 4.07, 8.24, -2.58
79725, -7.40, 4.07, 8.09, -2.58
79731, -8.49, 3.92, 8.09, -2.70
79736, -8.49, 3.92, 8.06, -2.70
79742, -10.14, 3.78, 8.06, -2.91
79748, -10.14, 3.78, 8.10, -2.91
79754, -9.18, 3.66, 8.10, -3.08
79759, -9.18, 3.66, 8.13, -3.08
79765, -8.63, 3.59, 8.13, -3.08
79770, -8.63, 3.59, 7.99, -3.08
79776, -8.22, 3.67, 7.99, -2.99
79781, -8.22, 3.67, 7.93, -2.99
79788, -5.21, 3.71, 7.93, -2.80
79793, -5.21, 3.71, 7.98, -2.80
79801, -2.88, 3.74, 7.98, -2.62
79806, -2.88, 3.74, 7.93, -2.62
79812, -3.01, 3.67, 7.93, -2.54
79817, -3.01, 3.67, 7.84, -2.54
79823, 0.68, 3.67, 7.84, -2.61
79828, 0.68, 3.67, 7.91, -2.61
79835, 7.12, 3.64, 7.91, -2.55
79840, 7.12, 3.64, 7.91, -2.55
79846, 8.63, 3.67, 7.91, -2.61
79851, 8.63, 3.67, 7.91, -2.61
79857, 11.78, 3.79, 7.91, -2.56
79862, 11.78, 3.79, 8.01, -2.56
79868, 13.42, 3.93, 8.01, -2.56
79874, 13.42, 3.93, 8.10, -2.56
79880, 15.89, 4.12, 8.10, -2.65
79885, 15.89, 4.12, 8.16, -2.65
79894, 16.03, 4.07, 8.16, -2.76
79899, 19.04, 4.07, 8.16, -2.77
79905, 19.04, 3.93, 8.29, -2.77
79910, 19.04, 3.93, 8.29, -2.96
79917, 19.04, 3.87, 8.43, -2.96
79922, 18.08, 3.87, 8.43, -3.07
79928, 18.08, 3.87, 8.53, -3.07
79933, 17.26, 3.87, 8.53, -2.95
79939, 17.26, 4.12, 8.54, -2.95
79944, 18.22, 4.12, 8.54, -2.82
79950, 18.22, 4.30, 8.47, -2.82
79955, 18.63, 4.30, 8.47, -2.86
79962, 18.63, 4.54, 8.44, -2.86
79967, 14.52, 4.54, 8.44, -2.91
79973, 14.52, 4.64, 8.55, -2.91
79981, 12.74, 4.64, 8.55, -2.93
79986, 12.74, 4.58, 8.76, -2.93
79992, 9.18, 4.58, 8.76, -3.07
79997, 9.18, 4.61, 8.88, -3.07
80003, 6.30, 4.61, 8.88, -3.19
80009, 6.30, 4.80, 8.99, -3.19
80014, 4.38, 4.80, 8.99, -3.32
80019, 4.38, 4.98, 9.02, -3.32
80025, 5.62, 4.98, 9.02, -3.51
80030, 5.62, 5.12, 8.99, -3.51
80036, 5.62, 5.12, 8.99, -3.62
80041, 5.62, 5.31, 9.00, -3.62
80048, 5.21, 5.31, 9.00, -3.70
80053, 5.21, 5.33, 8.98, -3.70
80058, 2.33, 5.33, 8.98, -3.89
80064, 2.33, 5.28, 8.92, -3.89
80072, 2.33, 5.28, 8.92, -4.00
80077, 2.33, 5.36, 8.92, -4.00
80083, 1.23, 5.36, 8.81, -4.00
80089, 1.23, 5.28, 8.81, -4.00
80095, -0.82, 5.28, 8.65, -3.98
80100, -0.82, 5.35, 8.65, -3.98
80106, -0.82, 5.35, 8.49, -4.22
80111, -0.82, 5.35, 8.49, -4.22
80117, -1.92, 5.35, 8.38, -4.32
80122, -1.92, 5.25, 8.38, -4.32
80129, -1.37, 5.25, 8.39, -4.37
80134, -1.37, 5.10, 8.39, -4.37
80140, 1.78, 5.10, 8.34, -4.37
80145, 1.78, 5.03, 8.34, -4.37
80151, 3.70, 5.03, 8.34, -4.31
80156, 3.70, 4.92, 8.34, -4.31
80165, -0.82, 4.92, 8.39, -4.32
80172, -3.01, 4.68, 8.39, -4.34
80177, -3.01, 4.68, 8.39, -4.34
80182, -4.38, 4.57, 8.39, -4.34
80187, -4.38, 4.57, 8.21, -4.20
80193, -0.41, 4.67, 8.21, -4.20
80198, -0.41, 4.67, 8.08, -4.07
80204, 6.71, 4.72, 8.08, -4.07
80209, 6.71, 4.72, 8.02, -3.94
80216, 9.59, 4.68, 8.02, -3.94
80221, 9.59, 4.68, 8.04, -3.90
80227, 9.04, 4.58, 8.04, -3.90
80232, 9.04, 4.58, 8.02, -3.74
80237, 7.67, 4.42, 8.02, -3.74
80243, 7.67, 4.42, 8.09, -3.66
80248, 8.90, 4.26, 8.09, -3.66
80257, 8.90, 4.26, 8.09, -3.63
80264, 12.60, 4.27, 8.06, -3.67
80269, 12.60, 4.27, 8.06, -3.67
80275, 13.15, 4.24, 8.10, -3.72
80280, 13.15, 4.24, 8.10, -3.72
80286, 13.15, 4.02, 8.14, -3.71
80291, 13.15, 4.02, 8.14, -3.71
80297, 13.56, 3.92, 8.28, -3.75
80303, 13.56, 3.92, 8.28, -3.75
80309, 12.60, 3.82, 8.38, -3.68
80314, 12.60, 3.82, 8.38, -3.68
80320, 15.34, 4.00, 8.38, -3.38
80325, 15.34, 4.00, 8.38, -3.38
80331, 15.89, 4.13, 8.39, -3.23
80336, 15.89, 4.13, 8.39, -3.23
80346, 11.92, 4.02, 8.51, -3.45
80351, 9.45, 4.02, 8.51, -3.45
80357, 9.45, 3.90, 8.69, -3.63
80362, 12.19, 3.90, 8.69, -3.63
80368, 12.19, 3.92, 8.73, -3.44
80373, 12.60, 3.92, 8.73, -3.44
80379, 12.60, 4.12, 8.77, -3.23
80385, 12.60, 4.12, 8.77, -3.23
80391, 12.60, 4.24, 8.73, -3.40
80396, 7.81, 4.24, 8.73, -3.40
80401, 7.81, 4.26, 8.73, -3.42
80407, 4.52, 4.26, 8.73, -3.42
80412, 4.52, 4.16, 8.65, -3.49
80418, 5.07, 4.16, 8.65, -3.49
80423, 5.07, 4.02, 8.54, -3.53
80430, 5.89, 4.02, 8.54, -3.53
80438, 5.89, 3.89, 8.58, -3.44
80443, 4.93, 3.89, 8.46, -3.44
80449, 4.93, 3.90, 8.46, -3.36
80454, 4.52, 3.90, 8.38, -3.36
80459, 4.52, 3.90, 8.38, -3.15
80465, 3.01, 3.90, 8.50, -3.15
80471, 3.01, 3.81, 8.50, -3.07
80477, -0.27, 3.81, 8.57, -3.07
80482, -0.27, 3.72, 8.57, -2.89
80488, 0.00, 3.72, 8.54, -2.89
80493, 0.00, 3.82, 8.54, -2.80
80498, 3.56, 3.82, 8.43, -2.80
80504, 3.56, 3.90, 8.43, -2.67
80509, 3.70, 3.90, 8.43, -2.67
80515, 3.70, 3.90, 8.38, -2.66
80520, 0.55, 4.02, 8.38, -2.66
80529, 0.55, 4.04, 8.36, -2.76
80535, 1.37, 4.04, 8.35, -2.76
80540, 0.96, 4.01, 8.35, -2.76
80545, 0.96, 4.01, 8.19, -2.76
80560, -2.19, 3.96, 7.99, -2.77
80568, -3.56, 3.87, 8.01, -2.77
80574, -3.56, 3.78, 8.01, -2.66
80579, -3.70, 3.78, 7.97, -2.66
80584, -3.70, 3.78, 7.97, -2.66
80590, -3.29, 3.70, 7.99, -2.66
80595, -3.29, 3.70, 7.99, -2.66
80602, -3.29, 3.70, 8.05, -2.66
80607, -3.29, 3.70, 8.05, -2.61
80613, -7.95, 3.71, 8.23, -2.61
80618, -7.95, 3.71, 8.23, -2.70
80624, -15.34, 3.75, 8.34, -2.70
80633, -24.11, 3.78, 8.34, -2.63
80638, -24.11, 3.78, 8.35, -2.54
80645, -33.01, 3.86, 8.47, -2.54
80650, -33.01, 3.86, 8.47, -2.58
80656, -38.08, 3.90, 8.64, -2.58
80662, -38.08, 3.90, 8.64, -2.59
80668, -39.86, 3.92, 8.53, -2.59
80673, -39.86, 3.92, 8.53, -2.56
80679, -38.36, 3.93, 8.38, -2.56
80685, -38.36, 3.93, 8.38, -2.52
80691, -38.36, 3.92, 8.31, -2.52
80696, -38.36, 3.92, 8.31, -2.71
80702, -38.36, 3.86, 8.35, -2.71
80707, -38.36, 3.86, 8.35, -2.92
80713, -36.03, 3.85, 8.40, -2.92
80721, -33.56, 3.85, 8.40, -2.95
80728, -33.56, 3.68, 8.42, -2.92
80734, -34.38, 3.68, 8.42, -2.92
80740, -34.38, 3.52, 8.49, -2.86
80745, -35.34, 3.52, 8.49, -2.86
80751, -35.34, 3.47, 8.58, -2.89
80756, -35.89, 3.47, 8.58, -2.89
80762, -35.89, 3.52, 8.61, -2.96
80768, -36.03, 3.52, 8.61, -2.96
80774, -36.03, 3.52, 8.54, -3.14
80779, -34.38, 3.52, 8.54, -3.14
80785, -34.38, 3.57, 8.40, -3.33
80790, -30.96, 3.57, 8.40, -3.33
80796, -30.96, 3.56, 8.39, -3.47
80801, -27.26, 3.56, 8.39, -3.47
80811, -27.26, 3.47, 8.49, -3.51
80816, -23.15, 3.47, 8.47, -3.51
80823, -16.03, 3.47, 8.47, -3.51
80828, -16.03, 3.47, 8.36, -3.51
80834, -9.59, 3.48, 8.36, -3.56
80839, -9.59, 3.48, 8.23, -3.56
80845, -6.30, 3.52, 8.23, -3.71
80850, -6.30, 3.52, 8.10, -3.71
80857, -5.21, 3.47, 8.10, -3.85
80862, -5.21, 3.47, 7.98, -3.85
80868, -6.44, 3.55, 7.98, -3.98
80873, -6.44, 3.55, 7.91, -3.98
80879, -7.67, 3.62, 7.91, -4.08
80884, -7.67, 3.62, 7.89, -4.08
80890, -6.58, 3.53, 7.89, -4.08
80898, -6.58, 3.53, 7.94, -4.08
80905, -5.48, 3.56, 7.94, -4.00
80910, -5.48, 3.57, 7.94, -3.92
80916, -7.12, 3.57, 7.93, -3.92
80921, -7.12, 3.57, 7.93, -3.92
80927, -10.82, 3.62, 7.93, -3.92
80932, -10.82, 3.62, 7.93, -3.79
80939, -11.64, 3.78, 7.93, -3.79
80944, -11.64, 3.78, 7.93, -3.87
80950, -6.58, 3.94, 7.93, -3.87
80956, -6.58, 4.09, 7.93, -4.02
80962, -2.19, 4.09, 7.86, -4.02
80967, -2.19, 4.09, 7.86, -3.82
80973, -1.92, 4.11, 8.02, -3.82
80978, -1.92, 4.11, 8.02, -3.64
80987, -4.11, 4.26, 8.20, -3.64
80993, -7.12, 4.39, 8.20, -3.55
80998, -7.12, 4.39, 8.35, -3.55
81004, -9.18, 4.30, 8.35, -3.42
81009, -9.18, 4.30, 8.32, -3.42
81015, -3.15, 4.24, 8.32, -3.34
81020, -3.15, 4.24, 8.32, -3.34
81027, 1.37, 4.16, 8.32, -3.25
81032, 1.37, 4.16, 8.51, -3.25
81037, 2.05, 4.16, 8.51, -3.18
81043, 2.05, 4.16, 8.72, -3.18
81048, 2.88, 4.16, 8.72, -3.12
81053, 2.88, 4.13, 8.61, -3.12
81059, 4.66, 4.13, 8.61, -3.07
81064, 4.66, 4.20, 8.65, -3.07
81071, 6.85, 4.20, 8.65, -2.97
81079, 6.85, 4.16, 8.76, -2.97
81085, 7.81, 4.11, 8.79, -2.86
81090, 7.81, 4.11, 8.79, -2.86
81096, 3.56, 4.22, 8.91, -2.85
81101, 3.56, 4.22, 8.91, -2.85
81107, -5.21, 4.22, 8.99, -2.82
81113, -5.21, 4.41, 8.99, -2.82
81119, -6.44, 4.41, 8.91, -2.76
81124, -6.44, 4.50, 8.91, -2.76
81130, -1.23, 4.50, 8.83, -2.77
81135, -1.23, 4.42, 8.83, -2.77
81141, 0.55, 4.42, 8.65, -2.80
81146, 0.55, 4.31, 8.65, -2.80
81153, -0.55, 4.31, 8.53, -2.86
81158, -0.55, 4.22, 8.53, -2.86
81164, 1.10, 4.22, 8.55, -2.86
81172, 3.29, 4.16, 8.55, -3.03
81178, 3.29, 4.19, 8.51, -3.03
81183, 7.40, 4.19, 8.51, -3.06
81188, 7.40, 4.15, 8.32, -3.06
81195, 9.59, 4.15, 8.32, -3.10
81200, 9.59, 4.15, 8.16, -3.10
81206, 14.11, 3.96, 8.16, -3.19
81211, 14.11, 3.96, 7.99, -3.19
81217, 11.10, 4.07, 7.99, -3.18
81222, 11.10, 4.07, 7.79, -3.18
81228, 8.36, 4.20, 7.79, -3.25
81233, 8.36, 4.20, 7.67, -3.25
81240, 6.44, 4.15, 7.67, -3.37
81245, 6.44, 4.15, 7.59, -3.37
81250, 4.11, 3.94, 7.59, -3.37
81255, 4.11, 3.94, 7.68, -3.49
81265, 4.93, 3.85, 7.71, -3.56
81270, 4.93, 3.87, 7.71, -3.56
81276, 6.85, 3.87, 7.64, -3.56
81282, 6.85, 3.93, 7.64, -3.56
81288, 5.89, 3.93, 7.57, -3.60
81293, 5.89, 4.04, 7.57, -3.60
81299, 8.63, 4.04, 7.52, -3.63
81304, 8.63, 4.01, 7.52, -3.63
81310, 11.10, 4.01, 7.50, -3.71
81315, 11.10, 4.01, 7.50, -3.71
81321, 11.37, 3.90, 7.57, -3.77
81327, 11.37, 3.90, 7.57, -3.77
81333, 13.01, 3.92, 7.80, -3.75
81338, 13.01, 3.92, 7.80, -3.75
81344, 14.52, 3.97, 7.79, -3.86
81349, 14.52, 3.97, 7.79, -3.86
81358, 13.15, 3.92, 7.83, -3.86
81364, 9.04, 3.89, 7.83, -3.79
81370, 9.04, 3.89, 7.94, -3.79
81375, 5.48, 3.94, 7.94, -3.79
81380, 5.48, 3.94, 8.04, -3.68
81386, 2.74, 4.02, 8.04, -3.68
81391, 2.74, 4.02, 8.05, -3.63
81397, 4.79, 4.00, 8.05, -3.63
81402, 4.79, 4.00, 8.04, -3.56
81408, 6.85, 4.00, 8.04, -3.56
81414, 6.85, 4.01, 8.01, -3.44
81419, 5.75, 4.01, 8.01, -3.44
81425, 5.75, 3.98, 8.06, -3.44
81430, 4.79, 3.98, 8.06, -3.44
81435, 4.79, 3.92, 8.05, -3.38
81441, 10.14, 3.92, 8.05, -3.38
81449, 10.14, 4.09, 8.04, -3.37
81457, 15.34, 4.27, 8.08, -3.29
