millis,Back Left, Back Right, Front Left, Front Right
3117, 1.64, -0.30, 0.49, -0.64
3122, 1.64, -0.18, 0.49, -0.64
3127, 0.68, -0.18, 0.44, -0.55
3133, 0.68, -0.26, 0.44, -0.55
3138, -0.55, -0.26, 0.64, -0.34
3144, -0.55, -0.23, 0.64, -0.34
3150, -1.10, -0.23, 0.76, -0.05
3155, -1.10, -0.22, 0.76, -0.05
3162, -3.01, -0.22, 0.86, 0.03
3169, -3.01, -0.33, 0.86, 0.03
3175, -5.07, -0.33, 0.94, 0.01
3180, -5.07, -0.41, 0.94, 0.01
3185, -3.70, -0.41, 1.02, -0.01
3191, -3.70, -0.59, 1.02, -0.01
3197, -3.56, -0.59, 1.09, 0.16
3203, -3.56, -0.70, 1.09, 0.16
3208, -4.38, -0.70, 1.13, 0.25
3214, -4.38, -0.61, 1.13, 0.25
3220, -0.14, -0.61, 1.09, 0.29
3225, -0.14, -0.67, 1.09, 0.29
3230, 2.33, -0.67, 1.05, 0.35
3235, 2.33, -0.67, 1.05, 0.35
3241, 3.01, -0.67, 0.98, 0.53
3247, 3.01, -0.65, 0.98, 0.53
3253, 4.25, -0.65, 0.94, 0.46
3260, 4.25, -0.71, 0.94, 0.46
3266, 4.52, -0.71, 0.82, 0.45
3271, 4.52, -0.61, 0.82, 0.45
3276, 4.38, -0.61, 0.60, 0.57
3281, 4.38, -0.45, 0.60, 0.57
3288, 3.84, -0.45, 0.50, 0.72
3293, 3.84, -0.42, 0.50, 0.72
3299, 6.30, -0.42, 0.38, 0.83
3304, 6.30, -0.38, 0.38, 0.83
3310, 6.30, -0.38, 0.33, 1.00
3315, 6.30, -0.38, 0.33, 1.00
3321, 3.29, -0.38, 0.30, 1.04
3326, 3.29, -0.38, 0.30, 1.04
3333, 4.66, -0.40, 0.35, 0.98
3338, 4.66, -0.40, 0.35, 0.98
3344, 6.71, -0.40, 0.18, 0.80
3353, 5.34, -0.49, 0.05, 0.64
3358, 5.34, -0.49, 0.05, 0.64
3364, 1.78, -0.55, 0.00, 0.71
3369, 1.78, -0.55, 0.00, 0.71
3376, -0.55, -0.55, -0.08, 0.75
3381, -0.55, -0.55, -0.08, 0.75
3387, 1.10, -0.64, -0.18, 0.85
3392, 1.10, -0.64, -0.18, 0.85
3398, 2.74, -0.55, -0.26, 0.95
3403, 2.74, -0.55, -0.26, 0.95
3409, 2.74, -0.50, -0.35, 1.05
3415, 2.74, -0.50, -0.35, 1.05
3421, 1.51, -0.50, -0.42, 0.89
3426, 1.51, -0.53, -0.42, 0.89
3432, 2.47, -0.53, -0.40, 0.80
3437, 2.47, -0.40, -0.40, 0.80
3446, 3.29, -0.30, -0.23, 0.75
3451, 3.29, -0.30, -0.23, 0.75
3458, 2.47, -0.25, -0.01, 0.82
3463, 2.47, -0.25, -0.01, 0.82
3469, 0.96, -0.23, 0.11, 0.85
3474, 0.96, -0.23, 0.11, 0.85
3480, -2.05, -0.33, 0.34, 0.74
3485, -2.05, -0.33, 0.34, 0.74
3491, -3.01, -0.56, 0.63, 0.57
3496, -3.01, -0.56, 0.83, 0.57
3503, -2.05, -0.70, 0.83, 0.48
3508, -2.05, -0.70, 0.85, 0.48
3514, 1.37, -0.72, 0.85, 0.33
3519, 1.37, -0.72, 0.97, 0.33
3525, 2.74, -0.64, 0.97, 0.22
3530, 2.74, -0.64, 1.12, 0.22
3536, 1.37, -0.67, 1.12, 0.11
3545, 1.64, -0.67, 1.15, 0.12
3550, 1.64, -0.65, 1.15, 0.12
3556, 7.40, -0.65, 1.16, 0.08
3561, 7.40, -0.50, 1.16, 0.08
3566, 11.37, -0.50, 1.11, 0.08
3571, 11.37, -0.46, 1.11, -0.15
3577, 14.93, -0.46, 1.28, -0.15
3582, 14.93, -0.46, 1.28, -0.05
3588, 14.93, -0.34, 1.46, -0.05
3593, 11.10, -0.34, 1.46, -0.01
3599, 11.10, -0.26, 1.51, -0.01
3604, 10.68, -0.26, 1.51, -0.15
3610, 10.68, -0.23, 1.50, -0.15
3615, 14.11, -0.23, 1.50, -0.31
3621, 14.11, -0.30, 1.42, -0.31
3630, 15.75, -0.27, 1.42, -0.30
3636, 14.66, -0.27, 1.43, -0.29
3641, 14.66, -0.38, 1.43, -0.29
3647, 10.41, -0.38, 1.45, -0.23
3652, 10.41, -0.56, 1.45, -0.23
3658, 8.08, -0.56, 1.49, -0.25
3663, 8.08, -0.64, 1.49, -0.25
3670, 10.14, -0.64, 1.38, -0.35
3675, 10.14, -0.64, 1.38, -0.35
3681, 11.78, -0.64, 1.30, -0.40
3686, 11.78, -0.64, 1.30, -0.40
3692, 13.01, -0.61, 1.21, -0.23
3697, 13.01, -0.61, 1.21, -0.23
3703, 13.70, -0.60, 1.23, -0.07
3708, 13.70, -0.60, 1.23, -0.07
3715, 13.15, -0.55, 1.32, -0.07
3723, 13.15, -0.48, 1.32, -0.01
3728, 12.33, -0.48, 1.32, -0.10
3734, 12.33, -0.53, 1.27, -0.10
3739, 12.47, -0.53, 1.27, -0.15
3745, 10.96, -0.50, 1.45, -0.15
3751, 10.96, -0.50, 1.45, -0.19
3758, 9.45, -0.45, 1.43, -0.19
3763, 9.45, -0.45, 1.43, -0.03
3769, 11.64, -0.44, 1.38, -0.03
3774, 11.64, -0.44, 1.38, -0.03
3780, 12.33, -0.42, 1.19, -0.03
3785, 12.33, -0.42, 1.19, -0.20
3791, 12.74, -0.42, 1.00, -0.20
3796, 12.74, -0.42, 1.00, -0.31
3802, 13.29, -0.42, 0.98, -0.31
3807, 13.29, -0.35, 0.98, -0.38
3816, 10.41, -0.33, 1.04, -0.38
3821, 10.41, -0.33, 1.04, -0.26
3827, 6.71, -0.22, 1.09, -0.26
3832, 6.71, -0.22, 1.09, -0.16
3838, 5.34, -0.04, 1.05, -0.16
3844, 5.34, -0.04, 1.05, -0.08
3849, 8.77, -0.04, 0.93, -0.08
3854, 8.77, 0.01, 0.93, -0.10
3859, 11.92, 0.01, 0.85, -0.10
3865, 11.92, 0.12, 0.85, -0.20
3870, 13.70, 0.12, 0.82, -0.20
3876, 13.70, 0.12, 0.82, -0.27
3881, 16.71, 0.12, 0.72, -0.27
3887, 16.71, 0.23, 0.72, -0.31
3893, 17.40, 0.23, 0.67, -0.31
3898, 17.40, 0.41, 0.67, -0.38
3906, 15.75, 0.41, 0.61, -0.38
3911, 15.75, 0.53, 0.61, -0.40
3917, 15.89, 0.53, 0.53, -0.40
3922, 15.89, 0.53, 0.53, -0.34
3928, 15.89, 0.53, 0.45, -0.34
3934, 15.89, 0.53, 0.45, -0.25
3939, 18.22, 0.53, 0.38, -0.25
3944, 18.22, 0.50, 0.38, -0.08
3950, 22.05, 0.50, 0.34, -0.08
3955, 22.05, 0.50, 0.34, -0.01
3961, 22.88, 0.50, 0.30, -0.01
3966, 22.88, 0.48, 0.30, -0.05
3972, 20.96, 0.48, 0.40, -0.05
3977, 20.96, 0.48, 0.40, -0.04
3982, 20.96, 0.40, 0.48, -0.04
3988, 21.37, 0.40, 0.48, 0.12
3996, 26.03, 0.35, 0.48, 0.12
4001, 26.03, 0.27, 0.48, 0.20
4007, 27.12, 0.27, 0.52, 0.20
4013, 27.12, 0.16, 0.52, 0.14
4018, 26.85, 0.16, 0.49, 0.14
4023, 26.85, 0.16, 0.49, 0.08
4029, 27.53, 0.04, 0.61, 0.08
4034, 27.53, 0.04, 0.61, -0.01
4040, 29.45, -0.12, 0.63, -0.01
4045, 29.45, -0.12, 0.63, -0.19
4051, 26.99, -0.30, 0.63, -0.19
4057, 26.99, -0.30, 0.63, -0.23
4063, 24.93, -0.37, 0.52, -0.23
4068, 24.93, -0.37, 0.52, -0.03
4074, 24.38, -0.56, 0.46, -0.03
4079, 24.38, -0.56, 0.46, 0.11
4088, 22.47, -0.46, 0.42, 0.11
4094, 22.47, -0.44, 0.38, 0.27
4100, 20.82, -0.44, 0.38, 0.27
4105, 20.82, -0.44, 0.33, 0.34
4110, 18.49, -0.60, 0.33, 0.34
4115, 18.49, -0.60, 0.33, 0.30
4121, 17.67, -0.75, 0.20, 0.30
4126, 17.67, -0.75, 0.20, 0.38
4132, 16.85, -0.71, 0.20, 0.38
4137, 16.85, -0.71, 0.23, 0.55
4144, 12.47, -0.70, 0.23, 0.55
4149, 12.47, -0.70, 0.11, 0.61
4154, 10.41, -0.76, 0.11, 0.61
4160, 10.41, -0.76, 0.08, 0.61
4165, 9.86, -0.82, 0.08, 0.61
4170, 9.86, -0.82, 0.08, 0.63
4178, 10.55, -0.93, 0.01, 0.63
4185, 10.55, -0.93, 0.04, 0.74
4190, 9.18, -1.09, 0.04, 0.74
4195, 9.18, -1.09, 0.20, 0.75
4201, 2.88, -1.24, 0.20, 0.75
4206, 2.88, -1.24, 0.25, 0.80
4211, -3.01, -1.34, 0.25, 0.80
4216, -3.01, -1.34, 0.22, 0.87
4222, -2.60, -1.23, 0.22, 0.87
4228, -2.60, -1.23, 0.22, 0.97
4234, -2.60, -1.05, 0.05, 0.97
4239, -2.60, -1.05, -0.10, 0.95
4244, -5.48, -0.91, -0.10, 0.95
4249, -5.48, -0.91, -0.10, 1.01
4254, -8.77, -0.91, -0.20, 1.01
4260, -8.77, -0.85, -0.20, 1.12
4269, -8.36, -0.74, -0.23, 1.12
4275, -8.36, -0.74, -0.22, 0.97
4280, -11.78, -0.67, -0.22, 0.97
4286, -11.78, -0.67, -0.07, 0.93
4291, -15.07, -0.85, -0.07, 0.93
4296, -15.07, -0.85, -0.08, 0.93
4302, -13.84, -0.86, -0.08, 0.93
4307, -13.84, -0.86, -0.10, 1.01
4314, -10.00, -0.75, -0.10, 1.01
4319, -10.00, -0.75, 0.05, 1.05
4324, -9.18, -0.75, 0.05, 1.05
4330, -9.18, -0.65, 0.11, 0.91
4335, -7.95, -0.65, 0.11, 0.91
4341, -7.95, -0.71, 0.05, 0.83
4346, -4.52, -0.71, 0.05, 0.83
4356, -4.25, -0.76, 0.20, 0.71
4361, -4.25, -0.72, 0.20, 0.71
4367, -4.52, -0.72, 0.35, 0.71
4372, -4.52, -0.63, 0.35, 0.71
4378, -10.14, -0.63, 0.31, 0.63
4383, -10.14, -0.52, 0.31, 0.63
4389, -9.32, -0.52, 0.27, 0.49
4395, -9.32, -0.46, 0.27, 0.49
4401, -3.84, -0.46, 0.25, 0.38
4406, -3.84, -0.46, 0.25, 0.38
4412, 1.64, -0.35, 0.30, 0.35
4417, 1.64, -0.35, 0.30, 0.35
4423, 4.52, -0.27, 0.49, 0.40
4428, 4.52, -0.27, 0.49, 0.40
4434, 4.52, -0.33, 0.64, 0.30
4440, 4.52, -0.33, 0.64, 0.30
4449, 8.08, -0.35, 0.76, 0.49
4454, 8.08, -0.44, 0.89, 0.65
4459, 11.51, -0.44, 0.89, 0.65
4464, 11.51, -0.44, 1.00, 0.65
4470, 9.04, -0.53, 1.00, 0.59
4475, 9.04, -0.53, 1.08, 0.59
4481, 13.15, -0.72, 1.08, 0.57
4487, 13.15, -0.72, 1.04, 0.57
4493, 19.59, -0.64, 1.04, 0.59
4498, 19.59, -0.64, 1.02, 0.59
4504, 22.47, -0.50, 1.02, 0.60
4509, 22.47, -0.50, 1.12, 0.60
4515, 21.37, -0.64, 1.12, 0.52
4520, 21.37, -0.64, 1.16, 0.52
4527, 17.95, -0.82, 1.16, 0.40
4532, 17.95, -0.82, 1.21, 0.40
4548, 16.99, -0.94, 1.31, 0.48
4556, 16.99, -0.94, 1.31, 0.50
4561, 12.60, -0.93, 1.31, 0.50
4567, 12.60, -0.93, 1.28, 0.55
4573, 7.26, -0.98, 1.28, 0.55
4578, 7.26, -0.98, 1.30, 0.55
4583, 2.74, -1.01, 1.30, 0.42
4588, 2.74, -1.01, 1.30, 0.42
4594, 2.88, -1.01, 1.30, 0.42
4599, 2.88, -1.01, 1.36, 0.42
4605, -1.51, -1.11, 1.36, 0.55
4611, -1.51, -1.11, 1.38, 0.55
4617, -8.08, -1.16, 1.38, 0.61
4622, -8.08, -1.16, 1.35, 0.61
4628, -13.29, -1.20, 1.35, 0.53
4633, -13.29, -1.20, 1.30, 0.53
4641, -17.81, -1.16, 1.30, 0.50
4647, -20.00, -1.16, 1.24, 0.46
4653, -20.00, -1.19, 1.24, 0.46
4659, -25.62, -1.19, 1.12, 0.40
4664, -25.62, -1.32, 1.12, 0.40
4670, -27.67, -1.32, 1.05, 0.40
4675, -27.67, -1.43, 1.05, 0.40
4681, -26.16, -1.43, 1.04, 0.35
4686, -26.16, -1.45, 1.04, 0.35
4692, -28.08, -1.45, 1.02, 0.46
4698, -28.08, -1.41, 1.02, 0.46
4704, -28.63, -1.41, 1.09, 0.50
4709, -28.63, -1.56, 1.09, 0.50
4715, -28.77, -1.56, 1.11, 0.52
4720, -28.77, -1.75, 1.11, 0.52
4726, -25.89, -1.75, 0.95, 0.45
4734, -25.89, -1.84, 0.89, 0.45
4740, -21.92, -1.84, 0.89, 0.42
4745, -21.92, -1.80, 0.89, 0.42
4751, -22.05, -1.80, 0.89, 0.38
4756, -22.05, -1.79, 0.93, 0.38
4762, -17.26, -1.79, 0.93, 0.27
4767, -17.26, -1.90, 0.87, 0.27
4773, -10.14, -1.90, 0.87, 0.23
4779, -10.14, -1.87, 0.91, 0.23
4785, -6.44, -1.87, 0.91, 0.41
4790, -6.44, -1.86, 0.97, 0.41
4795, -4.93, -1.86, 0.97, 0.53
4800, -4.93, -1.86, 0.97, 0.53
4806, -0.14, -1.96, 0.87, 0.53
4811, -0.14, -1.96, 0.87, 0.53
4817, 4.79, -1.88, 0.80, 0.60
4826, 4.79, -1.73, 0.79, 0.60
4831, 5.75, -1.73, 0.79, 0.64
4836, 5.75, -1.65, 0.89, 0.64
4842, 4.79, -1.65, 0.89, 0.65
4847, 4.79, -1.71, 1.00, 0.65
4852, 5.75, -1.71, 1.00, 0.78
4857, 5.75, -1.71, 1.05, 0.78
4864, 11.10, -1.57, 1.05, 0.83
4869, 11.10, -1.57, 1.05, 0.83
4875, 13.29, -1.42, 1.05, 0.80
4880, 13.29, -1.42, 1.00, 0.80
4886, 14.52, -1.26, 1.00, 0.78
4891, 14.52, -1.26, 1.09, 0.78
4897, 14.52, -1.16, 1.09, 0.79
4902, 14.52, -1.16, 1.04, 0.79
4909, 15.21, -1.11, 1.04, 0.79
4916, 15.21, -1.11, 0.85, 0.79
4922, 17.40, -1.05, 0.85, 0.67
4927, 17.40, -1.05, 0.80, 0.67
4933, 16.16, -1.05, 0.80, 0.63
4938, 16.16, -1.05, 0.74, 0.63
4944, 12.74, -0.95, 0.74, 0.56
4950, 12.74, -0.95, 0.61, 0.56
4956, 14.79, -0.86, 0.61, 0.50
4961, 14.79, -0.86, 0.42, 0.50
4967, 12.47, -0.71, 0.42, 0.59
4972, 12.47, -0.71, 0.40, 0.59
4978, 8.22, -0.48, 0.40, 0.68
4983, 8.22, -0.48, 0.38, 0.68
4988, 9.45, -0.53, 0.38, 0.59
4994, 9.45, -0.53, 0.38, 0.59
5000, 9.18, -0.63, 0.38, 0.41
5008, 6.71, -0.63, 0.33, 0.41
5013, 6.71, -0.68, 0.33, 0.33
5018, 5.21, -0.68, 0.18, 0.33
5024, 5.21, -0.68, 0.18, 0.20
5029, 4.52, -0.68, 0.01, 0.20
5035, 4.52, -0.68, 0.01, 0.23
5040, 4.52, -0.68, -0.22, 0.23
5046, 6.16, -0.68, -0.22, 0.18
5051, 6.16, -0.68, -0.37, 0.18
5057, 8.77, -0.59, -0.37, 0.12
5062, 8.77, -0.59, -0.40, 0.12
5067, 10.14, -0.59, -0.40, 0.01
5072, 10.14, -0.70, -0.30, 0.01
5079, 9.45, -0.70, -0.30, 0.00
5084, 9.45, -0.70, -0.19, 0.00
5089, 8.49, -0.70, -0.19, 0.00
5097, 8.49, -0.67, -0.20, 0.04
5103, 6.44, -0.57, -0.20, -0.01
5108, 4.93, -0.57, -0.20, -0.01
5114, 4.93, -0.42, -0.20, -0.07
5120, 0.00, -0.42, -0.10, -0.07
5125, 0.00, -0.42, -0.10, -0.01
5130, 0.00, -0.44, 0.05, -0.01
5136, -1.92, -0.44, 0.05, 0.16
5141, -1.92, -0.42, 0.15, 0.16
5146, -0.14, -0.42, 0.15, 0.31
5152, -0.14, -0.45, 0.23, 0.31
5157, 1.10, -0.45, 0.23, 0.30
5163, 1.10, -0.49, 0.40, 0.30
5168, 4.93, -0.49, 0.40, 0.30
5174, 4.93, -0.56, 0.44, 0.18
5179, 7.53, -0.56, 0.44, 0.18
5187, 7.53, -0.63, 0.42, 0.05
5192, 8.90, -0.63, 0.42, 0.07
5197, 8.90, -0.61, 0.48, 0.07
5203, 11.92, -0.61, 0.48, 0.05
5209, 11.92, -0.61, 0.60, 0.05
5214, 14.66, -0.61, 0.60, 0.05
5220, 14.66, -0.59, 0.68, 0.11
5225, 16.58, -0.59, 0.68, 0.11
5230, 16.58, -0.59, 0.67, 0.14
5235, 18.49, -0.71, 0.67, 0.14
5241, 18.49, -0.71, 0.75, 0.01
5246, 22.74, -0.76, 0.75, 0.01
5252, 22.74, -0.76, 0.78, -0.03
5258, 23.70, -0.82, 0.78, -0.03
5263, 23.70, -0.82, 0.67, -0.10
5269, 21.23, -0.94, 0.67, -0.10
5277, 21.23, -0.94, 0.61, -0.01
5283, 19.32, -0.90, 0.61, 0.00
5289, 17.12, -0.90, 0.53, 0.00
5295, 17.12, -0.90, 0.53, 0.10
5301, 14.66, -0.87, 0.57, 0.10
5306, 14.66, -0.87, 0.57, 0.18
5312, 11.78, -0.91, 0.64, 0.18
5317, 11.78, -0.91, 0.64, 0.33
5323, 15.07, -0.97, 0.67, 0.33
5328, 15.07, -0.97, 0.67, 0.44
5334, 15.21, -0.97, 0.76, 0.44
5339, 15.21, -0.90, 0.76, 0.44
5344, 15.21, -0.90, 0.94, 0.41
5350, 16.99, -0.86, 0.94, 0.41
5355, 16.99, -0.86, 1.06, 0.37
5360, 17.81, -0.87, 1.06, 0.37
5369, 15.07, -0.87, 1.08, 0.35
5376, 15.07, -0.93, 1.09, 0.38
5381, 12.60, -0.93, 1.09, 0.38
5386, 12.60, -0.93, 1.09, 0.44
5391, 10.00, -0.93, 1.16, 0.44
5397, 10.00, -0.89, 1.16, 0.59
5402, 8.63, -0.89, 1.11, 0.59
5407, 8.63, -0.83, 1.11, 0.75
5413, 9.86, -0.83, 1.12, 0.75
5419, 9.86, -0.70, 1.12, 0.75
5424, 9.86, -0.70, 1.21, 0.83
5429, 9.73, -0.55, 1.21, 0.83
5434, 9.73, -0.55, 1.36, 0.93
5440, 11.10, -0.50, 1.36, 0.93
5445, 11.10, -0.50, 1.39, 1.00
5450, 6.16, -0.56, 1.39, 1.00
5459, 2.19, -0.56, 1.54, 1.06
5466, 2.19, -0.57, 1.75, 1.21
5471, -0.55, -0.57, 1.75, 1.21
5476, -0.55, -0.49, 1.84, 1.13
5481, 0.41, -0.49, 1.84, 1.13
5486, 0.41, -0.41, 1.84, 1.13
5492, 6.16, -0.41, 1.90, 0.94
5497, 6.16, -0.42, 1.90, 0.94
5502, 6.16, -0.42, 1.87, 0.75
5508, 12.33, -0.42, 1.87, 0.75
5513, 12.33, -0.63, 1.77, 0.70
5519, 15.21, -0.63, 1.77, 0.70
5524, 15.21, -0.74, 1.66, 0.65
5530, 12.60, -0.74, 1.66, 0.65
5535, 12.60, -0.80, 1.56, 0.50
5540, 16.30, -0.80, 1.56, 0.50
5547, 16.30, -0.86, 1.45, 0.52
5557, 15.75, -0.90, 1.31, 0.53
5562, 14.25, -0.90, 1.31, 0.53
5568, 14.25, -0.79, 1.23, 0.52
5573, 12.19, -0.79, 1.23, 0.52
5578, 12.19, -0.79, 1.24, 0.59
5583, 11.10, -0.74, 1.24, 0.59
5590, 11.10, -0.74, 1.24, 0.49
5595, 13.56, -0.89, 1.24, 0.49
5600, 13.56, -0.89, 1.20, 0.49
5606, 14.93, -1.06, 1.20, 0.31
5611, 14.93, -1.06, 1.13, 0.31
5617, 13.56, -1.23, 1.13, 0.27
5622, 13.56, -1.23, 1.15, 0.27
5628, 15.48, -1.43, 1.15, 0.27
5634, 15.48, -1.43, 1.06, 0.27
5640, 18.77, -1.64, 1.06, 0.27
5647, 18.77, -1.64, 1.13, 0.41
5653, 24.52, -1.66, 1.13, 0.41
5658, 24.52, -1.66, 1.05, 0.46
5664, 27.81, -1.51, 1.05, 0.46
5669, 27.81, -1.51, 0.98, 0.40
5675, 26.85, -1.50, 0.98, 0.40
5681, 26.85, -1.50, 0.97, 0.49
5686, 27.81, -1.54, 0.97, 0.49
5691, 27.81, -1.54, 1.01, 0.53
5697, 27.53, -1.62, 1.01, 0.53
5702, 27.53, -1.62, 1.06, 0.53
5708, 23.42, -1.73, 1.06, 0.64
5713, 23.42, -1.73, 1.09, 0.64
5720, 22.05, -1.65, 1.09, 0.63
5725, 22.05, -1.65, 1.01, 0.63
5731, 19.73, -1.61, 1.01, 0.53
5738, 19.73, -1.61, 1.00, 0.49
5744, 14.25, -1.54, 1.00, 0.49
5749, 14.25, -1.54, 1.08, 0.57
5755, 14.25, -1.57, 1.08, 0.57
5761, 14.25, -1.57, 1.23, 0.55
5766, 13.70, -1.60, 1.23, 0.55
5772, 13.70, -1.60, 1.17, 0.57
5777, 16.71, -1.65, 1.17, 0.57
5782, 16.71, -1.65, 1.15, 0.55
5788, 21.23, -1.65, 1.15, 0.55
5793, 21.23, -1.65, 1.06, 0.55
5799, 22.05, -1.60, 1.06, 0.55
5805, 22.05, -1.60, 1.11, 0.55
5810, 21.10, -1.60, 1.11, 0.63
5815, 21.10, -1.62, 1.17, 0.63
5821, 23.42, -1.62, 1.17, 0.61
5829, 23.42, -1.62, 1.23, 0.44
5835, 23.42, -1.49, 1.32, 0.44
5841, 22.74, -1.49, 1.32, 0.27
5847, 22.74, -1.35, 1.23, 0.27
5853, 17.81, -1.35, 1.23, 0.18
5858, 17.81, -1.27, 1.13, 0.18
5864, 16.71, -1.27, 1.13, 0.16
5869, 16.71, -1.34, 1.13, 0.16
5874, 20.82, -1.34, 1.13, 0.16
5880, 20.82, -1.41, 1.05, 0.16
5885, 18.90, -1.41, 1.05, 0.07
5892, 18.90, -1.42, 1.06, 0.07
5898, 19.45, -1.42, 1.06, 0.12
5903, 19.45, -1.42, 1.13, 0.12
5909, 22.05, -1.32, 1.13, 0.14
5914, 22.05, -1.32, 1.28, 0.14
5923, 22.74, -1.26, 1.28, 0.04
5928, 22.74, -1.27, 1.41, 0.04
5934, 24.25, -1.27, 1.41, 0.10
5940, 24.25, -1.30, 1.42, 0.10
5945, 24.79, -1.30, 1.42, 0.11
5950, 24.79, -1.39, 1.38, 0.11
5956, 25.48, -1.39, 1.38, 0.05
5961, 25.48, -1.32, 1.31, 0.05
5967, 24.11, -1.32, 1.31, 0.11
5972, 24.11, -1.28, 1.31, 0.11
5979, 24.25, -1.28, 1.31, 0.20
5984, 24.25, -1.28, 1.38, 0.20
5990, 22.33, -1.28, 1.38, 0.27
5995, 22.33, -1.28, 1.54, 0.27
6001, 21.51, -1.23, 1.54, 0.42
6006, 21.51, -1.23, 1.66, 0.42
6014, 21.37, -1.23, 1.66, 0.44
6020, 21.37, -1.20, 1.64, 0.44
6026, 19.18, -1.20, 1.64, 0.41
